atp_cost	c_content	length	n_content	prot_ID	s_content
22.092	4.695	1802	1.3	seq_15893_21438	0.036
24.157	5.183	1802	1.375	seq_15893_21440	0.016
23.428	5.056	1801	1.36	seq_15893_21441	0.021
24.629	5.229	1801	1.333	seq_15893_21442	0.033
21.455	4.577	1801	1.242	seq_15893_21443	0.013
23.065	4.888	1801	1.213	seq_15893_21444	0.006
23.196	5.081	1801	1.314	seq_15893_21446	0.014
22.739	4.767	1801	1.275	seq_15893_21445	0.026
25.653	5.35	1802	1.401	seq_15893_21448	0.028
21.336	4.541	1801	1.3	seq_15893_21447	0.013
23.402	5.01	1801	1.366	seq_15893_21450	0.024
22.89	4.958	1801	1.239	seq_15893_21451	0.018
22.736	4.909	1801	1.395	seq_15893_21449	0.023
23.137	4.844	1801	1.323	seq_15893_21452	0.026
22.048	4.843	1802	1.36	seq_15893_21453	0.019
23.637	5.053	1801	1.34	seq_15893_21455	0.021
21.179	4.55	1801	1.226	seq_15893_21454	0.015
21.503	4.605	1801	1.251	seq_15893_21456	0.011
22.929	5.01	1802	1.276	seq_15893_21457	0.021
20.692	4.346	1802	1.205	seq_15893_21458	0.027
23.605	4.862	1802	1.424	seq_15893_21460	0.034
23.583	4.982	1801	1.378	seq_15893_21459	0.023
22.181	4.706	1801	1.252	seq_15893_21461	0.012
21.527	4.612	1801	1.248	seq_15893_21462	0.011
23.473	4.948	1801	1.379	seq_15893_21465	0.017
24.325	5.132	1802	1.436	seq_15893_21466	0.033
22.037	4.713	1802	1.296	seq_15893_21467	0.011
22.804	4.881	1802	1.33	seq_15893_21463	0.022
23.025	4.838	1801	1.253	seq_15893_21464	0.022
24.067	5.048	1801	1.375	seq_15893_21468	0.047
21.498	4.6	1801	1.247	seq_15893_21469	0.031
21.689	4.689	1801	1.277	seq_15893_21470	0.006
24.686	5.248	1802	1.385	seq_15893_21471	0.019
21.173	4.55	1802	1.208	seq_15893_21472	0.008
21.502	4.604	1801	1.29	seq_15893_21473	0.012
21.878	4.683	1801	1.204	seq_15893_21476	0.011
22.065	4.708	1802	1.276	seq_15893_21474	0.009
22.647	4.869	1801	1.382	seq_15893_21475	0.031
22.332	4.852	1801	1.378	seq_15893_21477	0.024
28.046	5.561	1801	1.262	seq_15893_21478	0.001
20.056	4.491	1801	1.185	seq_15893_21479	0.006
22.894	4.89	1801	1.311	seq_15893_21480	0.033
23.198	4.952	1800	1.372	seq_15893_21481	0.04
21.109	4.59	1800	1.194	seq_15893_21482	0.021
22.152	4.787	1801	1.282	seq_15893_21484	0.008
23.842	5.096	1801	1.418	seq_15893_21485	0.017
24.129	5.056	1800	1.397	seq_15893_21486	0.023
22.336	4.737	1801	1.264	seq_15893_21483	0.021
24.014	5.179	1800	1.337	seq_15893_21487	0.03
21.501	4.546	1800	1.266	seq_15893_21488	0.037
22.366	4.695	1800	1.24	seq_15893_21489	0.009
24.138	4.926	1801	1.323	seq_15893_21490	0.022
20.066	4.497	1800	1.171	seq_15893_21492	0.006
20.836	4.512	1800	1.179	seq_15893_21493	0.007
22.305	4.754	1800	1.234	seq_15893_21491	0.02
23.083	4.914	1800	1.309	seq_15893_21494	0.015
22.648	4.675	1800	1.303	seq_15893_21495	0.023
22.615	4.829	1800	1.305	seq_15893_21497	0.01
23.317	4.959	1800	1.348	seq_15893_21496	0.042
22.86	4.858	1800	1.292	seq_15893_21498	0.026
22.765	4.831	1801	1.3	seq_15893_21499	0.016
20.523	4.351	1801	1.134	seq_15893_21500	0.07
24.592	5.209	1800	1.347	seq_15893_21501	0.021
22.681	4.846	1801	1.259	seq_15893_21503	0.018
21.17	4.6	1801	1.264	seq_15893_21504	0.016
23.749	4.926	1800	1.262	seq_15893_21502	0.047
22.561	4.939	1801	1.379	seq_15893_21505	0.021
24.25	5.091	1800	1.318	seq_15893_21506	0.025
24.226	5.226	1800	1.381	seq_15893_21507	0.028
20.655	4.275	1801	1.197	seq_15893_21508	0.048
23.478	4.976	1800	1.396	seq_15893_21510	0.024
21.244	4.634	1800	1.342	seq_15893_21509	0.021
21.431	4.651	1800	1.166	seq_15893_21511	0.041
22.377	4.872	1799	1.162	seq_15893_21513	0.026
22.297	4.787	1800	1.241	seq_15893_21514	0.014
21.891	4.709	1800	1.309	seq_15893_21512	0.011
22.753	4.842	1799	1.287	seq_15893_21516	0.025
22.208	4.863	1799	1.377	seq_15893_21515	0.021
23.665	4.957	1800	1.307	seq_15893_21517	0.023
23.913	5.065	1799	1.421	seq_15893_21519	0.034
25.102	5.34	1799	1.36	seq_15893_21520	0.022
24.724	5.276	1799	1.345	seq_15893_21518	0.027
23.597	4.888	1799	1.301	seq_15893_21521	0.022
23.526	4.956	1799	1.406	seq_15893_21523	0.036
22.331	4.757	1799	1.282	seq_15893_21524	0.01
22.123	4.732	1800	1.297	seq_15893_21522	0.011
24.814	5.176	1799	1.392	seq_15893_21525	0.031
22.471	4.862	1799	1.434	seq_15893_21526	0.024
22.084	4.738	1800	1.296	seq_15893_21527	0.012
20.777	4.413	1800	1.232	seq_15893_21529	0.013
23.512	4.998	1799	1.439	seq_15893_21528	0.029
22.996	4.878	1799	1.237	seq_15893_21530	0.027
19.265	4.274	1800	1.093	seq_15893_21531	0.022
24.884	5.176	1799	1.272	seq_15893_21533	0.023
22.563	4.744	1799	1.319	seq_15893_21534	0.022
21.528	4.589	1799	1.286	seq_15893_21535	0.018
23.058	4.924	1799	1.392	seq_15893_21532	0.021
23.108	4.926	1799	1.344	seq_15893_21536	0.016
21.902	4.591	1799	1.292	seq_15893_21538	0.069
22.624	4.918	1799	1.384	seq_15893_21537	0.021
22.274	4.767	1799	1.36	seq_15893_21539	0.022
23.388	5.012	1799	1.397	seq_15893_21540	0.029
22.112	4.779	1799	1.326	seq_15893_21541	0.041
22.421	4.757	1798	1.349	seq_15893_21542	0.042
21.516	4.677	1798	1.269	seq_15893_21544	0.024
22.699	4.836	1798	1.282	seq_15893_21543	0.024
21.659	4.682	1798	1.262	seq_15893_21545	0.005
22.333	4.853	1798	1.347	seq_15893_21547	0.029
21.624	4.628	1799	1.257	seq_15893_21546	0.034
22.33	4.651	1798	1.188	seq_15893_21548	0.006
22.7	4.771	1798	1.298	seq_15893_21549	0.021
23.38	5.022	1799	1.273	seq_15893_21550	0.023
21.291	4.66	1798	1.377	seq_15893_21551	0.035
18.584	3.99	1798	1.099	seq_15893_21553	0.004
23.79	5.079	1798	1.383	seq_15893_21552	0.024
22.763	4.886	1798	1.25	seq_15893_21554	0.007
24.198	5.138	1799	1.352	seq_15893_21556	0.047
22.73	4.74	1799	1.273	seq_15893_21555	0.02
21.98	4.733	1798	1.245	seq_15893_21557	0.014
22.052	4.812	1798	1.257	seq_15893_21558	0.012
24.007	5.091	1798	1.422	seq_15893_21559	0.031
23.376	4.878	1798	1.318	seq_15893_21560	0.033
18.466	4.126	1798	1.103	seq_15893_21562	0.013
21.898	4.739	1799	1.235	seq_15893_21563	0.005
20.189	4.433	1798	1.225	seq_15893_21561	0.017
21.962	4.694	1799	1.286	seq_15893_21565	0.017
24.559	5.032	1799	1.251	seq_15893_21566	0.035
24.565	5.166	1798	1.407	seq_15893_21564	0.031
22.913	4.986	1798	1.418	seq_15893_21567	0.024
23.173	5.048	1798	1.373	seq_15893_21568	0.024
23.305	4.824	1799	1.24	seq_15893_21569	0.032
19.906	4.38	1799	1.106	seq_15893_21570	0.031
22.396	4.634	1799	1.271	seq_15893_21572	0.104
23.265	4.892	1799	1.344	seq_15893_21573	0.019
21.85	4.655	1799	1.19	seq_15893_21571	0.027
21.281	4.495	1799	1.22	seq_15893_21576	0.053
23.839	4.947	1798	1.328	seq_15893_21575	0.019
22.568	4.809	1798	1.27	seq_15893_21574	0.009
21.975	4.681	1798	1.296	seq_15893_21578	0.068
22.794	4.9	1798	1.432	seq_15893_21577	0.027
21.955	4.623	1798	1.154	seq_15893_21579	0.043
22.442	4.759	1798	1.194	seq_15893_21580	0.031
24.224	5.225	1798	1.384	seq_15893_21582	0.016
22.89	4.871	1798	1.336	seq_15893_21583	0.031
22.138	4.809	1798	1.249	seq_15893_21581	0.015
22.597	4.827	1798	1.278	seq_15893_21584	0.014
21.743	4.727	1798	1.346	seq_15893_21585	0.027
22.325	4.768	1798	1.292	seq_15893_21586	0.008
23.137	4.889	1798	1.277	seq_15893_21587	0.015
22.207	4.684	1798	1.294	seq_15893_21588	0.031
20.261	4.435	1797	1.223	seq_15893_21589	0.019
22.38	4.823	1798	1.301	seq_15893_21590	0.013
21.324	4.611	1798	1.42	seq_15893_21593	0.031
21.673	4.591	1797	1.27	seq_15893_21591	0.018
23.91	5.053	1797	1.386	seq_15893_21592	0.051
23.367	5.037	1797	1.366	seq_15893_21594	0.013
24.065	5.039	1797	1.388	seq_15893_21595	0.042
22.145	4.732	1797	1.364	seq_15893_21596	0.031
22.488	4.71	1798	1.339	seq_15893_21597	0.025
22.019	4.753	1797	1.213	seq_15893_21598	0.011
23.554	4.97	1798	1.375	seq_15893_21599	0.02
22.339	4.724	1797	1.17	seq_15893_21602	0.032
23.225	4.997	1797	1.28	seq_15893_21601	0.004
21.703	4.692	1797	1.287	seq_15893_21603	0.035
22.194	4.607	1797	1.332	seq_15893_21604	0.073
20.749	4.511	1797	1.193	seq_15893_21600	0.008
21.173	4.498	1798	1.22	seq_15893_21605	0.048
24.042	5.091	1797	1.388	seq_15893_21606	0.017
22.146	4.775	1798	1.445	seq_15893_21607	0.028
22.602	4.754	1797	1.277	seq_15893_21608	0.023
24.088	5.071	1797	1.375	seq_15893_21610	0.027
21.82	4.722	1797	1.198	seq_15893_21611	0.026
25.344	5.268	1797	1.372	seq_15893_21609	0.035
21.683	4.839	1798	1.406	seq_15893_21612	0.021
21.918	4.734	1798	1.308	seq_15893_21613	0.008
20.733	4.445	1797	1.237	seq_15893_21614	0.009
22.499	4.831	1797	1.405	seq_15893_21615	0.028
21.395	4.698	1796	1.39	seq_15893_21616	0.054
22.53	4.732	1797	1.235	seq_15893_21617	0.028
20.256	4.417	1797	1.152	seq_15893_21618	0.049
23.417	5.029	1797	1.365	seq_15893_21619	0.024
23.751	5.047	1796	1.378	seq_15893_21620	0.024
22.776	4.898	1796	1.401	seq_15893_21621	0.032
24.199	5.111	1797	1.377	seq_15893_21622	0.039
23.293	5.049	1796	1.357	seq_15893_21623	0.021
21.726	4.643	1796	1.358	seq_15893_21624	0.041
23.024	4.922	1796	1.4	seq_15893_21625	0.028
23.847	5.061	1797	1.317	seq_15893_21626	0.018
23.43	4.957	1796	1.304	seq_15893_21629	0.013
20.567	4.423	1797	1.216	seq_15893_21628	0.011
21.858	4.746	1797	1.37	seq_15893_21627	0.021
22.43	4.872	1797	1.308	seq_15893_21630	0.013
24.223	5.006	1796	1.277	seq_15893_21631	0.023
21.644	4.587	1796	1.277	seq_15893_21633	0.013
22.297	4.717	1796	1.21	seq_15893_21634	0.033
22.556	4.84	1796	1.281	seq_15893_21632	0.022
22.34	4.673	1796	1.226	seq_15893_21635	0.058
23.727	4.991	1796	1.325	seq_15893_21638	0.013
24.214	5.074	1796	1.361	seq_15893_21636	0.013
22.674	4.951	1796	1.386	seq_15893_21639	0.028
24.405	5.16	1796	1.427	seq_15893_21637	0.027
21.869	4.7	1796	1.296	seq_15893_21640	0.01
20.942	4.53	1796	1.182	seq_15893_21641	0.008
21.939	4.637	1797	1.344	seq_15893_21642	0.052
23.65	5.081	1797	1.331	seq_15893_21643	0.021
23.202	4.844	1797	1.284	seq_15893_21644	0.028
21.703	4.778	1796	1.357	seq_15893_21646	0.012
23.653	5.102	1796	1.346	seq_15893_21645	0.016
19.231	4.697	1796	1.145	seq_15893_21648	0.004
24.356	5.168	1796	1.383	seq_15893_21649	0.021
20.659	4.448	1796	1.179	seq_15893_21647	0.019
22.827	4.841	1795	1.275	seq_15893_21650	0.027
24.317	5.192	1795	1.401	seq_15893_21651	0.03
25.03	5.132	1796	1.43	seq_15893_21652	0.034
23.106	4.919	1795	1.252	seq_15893_21653	0.011
24.336	5.144	1795	1.395	seq_15893_21655	0.013
23.244	4.977	1795	1.313	seq_15893_21656	0.015
23.164	4.886	1795	1.379	seq_15893_21654	0.042
23.183	4.954	1796	1.303	seq_15893_21658	0.016
21.668	4.609	1795	1.289	seq_15893_21659	0.009
22.768	4.86	1796	1.29	seq_15893_21657	0.003
22.025	4.587	1796	1.21	seq_15893_21660	0.039
21.881	4.709	1795	1.276	seq_15893_21661	0.008
22.043	4.781	1796	1.286	seq_15893_21662	0.007
23.54	5.043	1795	1.45	seq_15893_21663	0.023
20.911	4.529	1795	1.192	seq_15893_21664	0.008
22.787	4.85	1795	1.281	seq_15893_21665	0.024
22.093	4.675	1795	1.324	seq_15893_21666	0.023
23.393	5.046	1795	1.363	seq_15893_21667	0.028
22.862	4.825	1795	1.186	seq_15893_21668	0.038
22.323	4.847	1796	1.29	seq_15893_21669	0.006
22.679	4.723	1795	1.304	seq_15893_21670	0.051
23.313	5.005	1795	1.396	seq_15893_21671	0.025
22.824	4.823	1795	1.273	seq_15893_21673	0.031
23.661	4.99	1795	1.324	seq_15893_21674	0.016
22.957	4.89	1795	1.404	seq_15893_21672	0.03
20.913	4.529	1795	1.184	seq_15893_21675	0.011
21.361	4.628	1796	1.315	seq_15893_21676	0.014
25.191	5.178	1795	1.3	seq_15893_21677	0.044
21.727	4.548	1796	1.235	seq_15893_21678	0.039
22.457	4.81	1796	1.226	seq_15893_21679	0.011
23.709	5.049	1795	1.399	seq_15893_21680	0.019
22.464	4.849	1794	1.281	seq_15893_21681	0.014
22.696	4.73	1795	1.26	seq_15893_21682	0.041
23.106	5.017	1795	1.328	seq_15893_21685	0.013
23.129	4.906	1795	1.285	seq_15893_21686	0.019
21.465	4.571	1795	1.134	seq_15893_21684	0.031
22.06	4.688	1794	1.263	seq_15893_21687	0.014
23.672	4.938	1795	1.252	seq_15893_21683	0.011
22.065	4.745	1794	1.317	seq_15893_21689	0.016
21.569	4.611	1795	1.398	seq_15893_21688	0.03
22.28	4.871	1794	1.328	seq_15893_21691	0.019
24.86	5.295	1794	1.337	seq_15893_21692	0.023
19.731	4.559	1794	1.433	seq_15893_21694	0.012
23.262	5.038	1794	1.358	seq_15893_21693	0.021
23.217	4.972	1794	1.375	seq_15893_21690	0.022
22.149	4.837	1795	1.379	seq_15893_21696	0.02
22.751	4.876	1795	1.382	seq_15893_21695	0.035
20.868	4.509	1794	1.189	seq_15893_21697	0.009
20.693	4.536	1794	1.172	seq_15893_21698	0.009
19.743	4.423	1795	1.169	seq_15893_21699	0.009
21.982	4.822	1795	1.354	seq_15893_21700	0.027
25.291	5.31	1795	1.355	seq_15893_21701	0.03
23.667	4.973	1794	1.201	seq_15893_21703	0.029
21.722	4.621	1795	1.213	seq_15893_21702	0.023
22.406	4.864	1795	1.285	seq_15893_21705	0.008
21.927	4.774	1794	1.274	seq_15893_21704	0.016
23.431	4.869	1795	1.285	seq_15893_21706	0.028
24.685	5.264	1794	1.389	seq_15893_21707	0.02
21.671	4.799	1794	1.339	seq_15893_21708	0.028
21.077	4.551	1794	1.295	seq_15893_21709	0.008
22.505	4.837	1794	1.316	seq_15893_21710	0.012
20.445	4.455	1794	1.181	seq_15893_21712	0.026
21.812	4.685	1794	1.279	seq_15893_21711	0.008
22.659	4.903	1794	1.239	seq_15893_21714	0.017
24.428	5.236	1794	1.38	seq_15893_21715	0.02
22.978	4.996	1795	1.203	seq_15893_21713	0.023
18.823	4.176	1794	1.161	seq_15893_21716	0.006
21.457	4.673	1794	1.307	seq_15893_21717	0.02
20.272	4.437	1794	1.224	seq_15893_21718	0.018
23.337	4.977	1794	1.378	seq_15893_21719	0.025
22.466	4.803	1794	1.248	seq_15893_21721	0.032
22.621	4.83	1793	1.439	seq_15893_21723	0.039
22.991	4.912	1793	1.25	seq_15893_21724	0.008
22.912	4.877	1793	1.263	seq_15893_21720	0.027
21.879	4.719	1793	1.301	seq_15893_21722	0.008
21.718	4.656	1794	1.201	seq_15893_21725	0.022
22.188	4.762	1793	1.273	seq_15893_21726	0.013
22.715	4.798	1793	1.342	seq_15893_21727	0.044
23.704	4.999	1793	1.328	seq_15893_21728	0.018
22.523	4.822	1793	1.336	seq_15893_21729	0.032
23.167	5.019	1793	1.443	seq_15893_21730	0.045
22.88	4.875	1794	1.424	seq_15893_21733	0.031
23.2	5.052	1794	1.335	seq_15893_21731	0.012
23.426	4.97	1794	1.379	seq_15893_21732	0.012
21.322	4.562	1793	1.252	seq_15893_21734	0.013
22.411	4.697	1793	1.26	seq_15893_21735	0.017
23.414	4.924	1794	1.31	seq_15893_21736	0.02
23.448	5.013	1793	1.457	seq_15893_21737	0.023
22.22	4.811	1793	1.377	seq_15893_21738	0.03
23.562	4.912	1793	1.293	seq_15893_21739	0.028
20.839	4.522	1793	1.197	seq_15893_21742	0.009
22.599	4.96	1794	1.283	seq_15893_21741	0.013
21.747	4.665	1794	1.286	seq_15893_21740	0.009
22.007	4.71	1793	1.287	seq_15893_21743	0.011
23.206	4.957	1794	1.246	seq_15893_21744	0.018
23.931	5.089	1793	1.406	seq_15893_21745	0.026
21.832	4.692	1793	1.27	seq_15893_21746	0.008
22.4	4.813	1793	1.272	seq_15893_21747	0.011
21.668	4.65	1793	1.263	seq_15893_21748	0.011
22.382	4.714	1793	1.284	seq_15893_21750	0.014
23.036	4.881	1793	1.34	seq_15893_21749	0.046
22.758	4.842	1794	1.322	seq_15893_21752	0.016
22.958	4.952	1793	1.41	seq_15893_21753	0.021
22.727	4.907	1793	1.322	seq_15893_21751	0.013
20.215	4.398	1793	1.268	seq_15893_21754	0.056
23.189	4.86	1792	1.314	seq_15893_21755	0.018
21.88	4.679	1792	1.299	seq_15893_21756	0.017
22.172	4.78	1793	1.374	seq_15893_21759	0.023
23.294	4.877	1792	1.314	seq_15893_21760	0.018
22.407	4.786	1792	1.249	seq_15893_21762	0.025
23.144	4.972	1792	1.357	seq_15893_21761	0.022
22.938	4.9	1792	1.419	seq_15893_21757	0.026
23.058	4.869	1792	1.254	seq_15893_21758	0.03
23.086	4.958	1792	1.339	seq_15893_21763	0.027
21.092	4.593	1793	1.264	seq_15893_21764	0.009
23.194	4.9	1792	1.277	seq_15893_21765	0.02
23.52	4.97	1792	1.355	seq_15893_21766	0.033
22.301	4.782	1792	1.27	seq_15893_21767	0.016
23.267	4.883	1792	1.312	seq_15893_21768	0.018
22.42	4.886	1792	1.365	seq_15893_21770	0.027
22.19	4.736	1793	1.276	seq_15893_21771	0.008
23.302	4.881	1792	1.321	seq_15893_21769	0.018
22.618	4.888	1792	1.365	seq_15893_21772	0.027
23.012	4.881	1792	1.279	seq_15893_21773	0.008
23.029	4.817	1793	1.276	seq_15893_21774	0.015
23.773	5.037	1792	1.348	seq_15893_21775	0.019
25.379	5.354	1792	1.371	seq_15893_21776	0.018
22.919	4.877	1792	1.311	seq_15893_21778	0.015
23.597	5.003	1792	1.401	seq_15893_21777	0.029
22.68	4.858	1793	1.302	seq_15893_21779	0.013
20.736	4.472	1792	1.192	seq_15893_21780	0.008
22.652	4.806	1793	1.26	seq_15893_21781	0.021
22.278	4.648	1793	1.281	seq_15893_21782	0.031
19.689	4.59	1792	1.307	seq_15893_21783	0.008
22.858	4.932	1792	1.36	seq_15893_21784	0.036
23.345	5.042	1791	1.386	seq_15893_21785	0.015
20.768	4.667	1791	1.233	seq_15893_21788	0.018
23.503	5.001	1791	1.251	seq_15893_21787	0.01
22.357	4.797	1791	1.473	seq_15893_21786	0.046
22.088	4.792	1792	1.276	seq_15893_21789	0.008
23.673	5.026	1792	1.309	seq_15893_21790	0.008
22.709	4.96	1791	1.375	seq_15893_21791	0.02
22.013	4.757	1792	1.285	seq_15893_21792	0.011
24.054	4.992	1792	1.301	seq_15893_21794	0.018
23.254	4.881	1791	1.22	seq_15893_21793	0.054
23.307	4.986	1791	1.377	seq_15893_21795	0.039
22.277	4.801	1791	1.257	seq_15893_21796	0.012
22.851	4.963	1791	1.394	seq_15893_21797	0.025
23.235	4.903	1791	1.411	seq_15893_21798	0.033
22.283	4.859	1791	1.286	seq_15893_21799	0.011
22.141	4.713	1792	1.158	seq_15893_21800	0.028
23.039	4.945	1791	1.451	seq_15893_21801	0.02
22.473	4.86	1792	1.308	seq_15893_21802	0.012
22.934	4.839	1791	1.252	seq_15893_21805	0.029
23.28	4.889	1791	1.288	seq_15893_21806	0.024
23.243	4.925	1792	1.343	seq_15893_21803	0.041
21.52	4.691	1791	1.288	seq_15893_21807	0.03
22.393	4.687	1792	1.273	seq_15893_21804	0.015
20.891	4.543	1791	1.238	seq_15893_21808	0.012
23.546	4.984	1790	1.36	seq_15893_21809	0.017
22.254	4.795	1790	1.244	seq_15893_21810	0.021
22.503	4.785	1790	1.416	seq_15893_21811	0.03
23.574	4.921	1790	1.377	seq_15893_21812	0.062
23.316	4.93	1791	1.328	seq_15893_21814	0.013
22.462	4.831	1790	1.288	seq_15893_21813	0.017
21.727	4.61	1791	1.248	seq_15893_21816	0.015
21.251	4.402	1790	1.24	seq_15893_21815	0.029
23.099	4.884	1791	1.303	seq_15893_21817	0.022
22.99	4.965	1791	1.223	seq_15893_21818	0.037
22.145	4.729	1791	1.251	seq_15893_21820	0.008
23.699	4.985	1790	1.291	seq_15893_21819	0.022
21.883	4.683	1791	1.283	seq_15893_21821	0.016
23.131	4.942	1790	1.293	seq_15893_21822	0.01
22.18	4.81	1791	1.294	seq_15893_21823	0.013
22.591	4.687	1791	1.284	seq_15893_21825	0.033
22.569	4.843	1791	1.28	seq_15893_21826	0.004
23.596	5.007	1790	1.361	seq_15893_21824	0.034
19.918	4.616	1791	1.433	seq_15893_21827	0.015
22.917	4.889	1790	1.289	seq_15893_21828	0.017
24.715	5.14	1790	1.404	seq_15893_21829	0.028
22.025	4.727	1790	1.289	seq_15893_21831	0.009
23.209	4.87	1790	1.304	seq_15893_21830	0.017
21.556	4.767	1790	1.174	seq_15893_21832	0.006
20.361	4.5	1790	1.269	seq_15893_21833	0.011
22.145	4.768	1790	1.223	seq_15893_21834	0.009
22.266	4.747	1789	1.276	seq_15893_21835	0.015
21.663	4.638	1789	1.231	seq_15893_21836	0.026
23.589	4.998	1789	1.427	seq_15893_21837	0.029
23.382	5.011	1789	1.39	seq_15893_21838	0.022
22.985	4.96	1790	1.393	seq_15893_21840	0.021
23.102	4.934	1789	1.286	seq_15893_21839	0.013
22.87	4.865	1790	1.254	seq_15893_21841	0.006
22.482	4.814	1789	1.319	seq_15893_21843	0.023
22.672	4.841	1790	1.281	seq_15893_21844	0.022
22.163	4.767	1790	1.244	seq_15893_21845	0.006
23.665	5.036	1789	1.359	seq_15893_21842	0.016
20.933	4.527	1790	1.148	seq_15893_21846	0.027
21.453	4.756	1789	1.31	seq_15893_21847	0.012
22.618	4.871	1789	1.273	seq_15893_21848	0.014
22.52	4.95	1789	1.359	seq_15893_21849	0.016
20.998	4.516	1790	1.19	seq_15893_21850	0.006
22.208	4.787	1790	1.297	seq_15893_21851	0.012
22.658	4.784	1790	1.245	seq_15893_21852	0.028
21.74	4.647	1789	1.236	seq_15893_21853	0.025
22.977	4.963	1789	1.396	seq_15893_21855	0.031
23.43	4.923	1790	1.295	seq_15893_21854	0.017
21.817	4.66	1790	1.298	seq_15893_21857	0.012
21.09	4.619	1789	1.324	seq_15893_21858	0.02
21.972	4.673	1789	1.276	seq_15893_21856	0.01
22.807	4.866	1789	1.297	seq_15893_21859	0.014
21.944	4.603	1790	1.101	seq_15893_21860	0.059
23.413	4.881	1789	1.303	seq_15893_21862	0.033
21.412	4.787	1790	1.311	seq_15893_21863	0.028
24.421	5.111	1789	1.41	seq_15893_21861	0.03
22.057	4.682	1790	1.146	seq_15893_21864	0.061
20.851	4.552	1789	1.326	seq_15893_21865	0.017
23.526	5.038	1789	1.364	seq_15893_21867	0.012
24.411	5.114	1789	1.366	seq_15893_21868	0.026
23.028	4.901	1789	1.302	seq_15893_21866	0.022
20.609	4.574	1789	1.267	seq_15893_21869	0.008
22.454	4.799	1789	1.432	seq_15893_21870	0.029
23.507	4.934	1788	1.365	seq_15893_21872	0.04
22.979	4.98	1788	1.45	seq_15893_21873	0.033
23.448	5.063	1788	1.437	seq_15893_21871	0.03
21.747	4.674	1789	1.302	seq_15893_21875	0.009
23.711	5.001	1789	1.297	seq_15893_21874	0.014
21.718	4.678	1788	1.276	seq_15893_21876	0.008
22.709	4.805	1788	1.274	seq_15893_21877	0.033
22.961	4.862	1789	1.307	seq_15893_21878	0.023
21.902	4.833	1788	1.365	seq_15893_21879	0.026
22.227	4.868	1788	1.334	seq_15893_21880	0.011
21.724	4.674	1789	1.277	seq_15893_21882	0.01
22.321	4.737	1788	1.272	seq_15893_21883	0.022
21.913	4.852	1789	1.454	seq_15893_21881	0.022
21.028	4.61	1788	1.254	seq_15893_21884	0.007
23.069	4.954	1789	1.405	seq_15893_21885	0.021
20.822	4.629	1789	1.254	seq_15893_21886	0.019
24.213	5.117	1788	1.396	seq_15893_21887	0.034
23.007	4.916	1788	1.356	seq_15893_21888	0.046
22.408	4.849	1789	1.29	seq_15893_21889	0.013
20.752	4.505	1788	1.275	seq_15893_21890	0.007
22.029	4.629	1789	1.146	seq_15893_21891	0.034
22.969	4.92	1788	1.447	seq_15893_21892	0.04
21.786	4.712	1789	1.326	seq_15893_21893	0.039
21.55	4.614	1788	1.277	seq_15893_21894	0.008
22.549	4.709	1788	1.253	seq_15893_21896	0.068
21.15	4.717	1789	1.1	seq_15893_21895	0.012
23.108	4.929	1788	1.341	seq_15893_21897	0.04
20.16	4.493	1789	1.203	seq_15893_21898	0.007
23.652	4.987	1788	1.361	seq_15893_21899	0.023
22.554	4.959	1788	1.355	seq_15893_21900	0.015
22.452	4.727	1788	1.188	seq_15893_21901	0.036
22.432	4.807	1788	1.257	seq_15893_21902	0.029
20.313	4.319	1789	1.231	seq_15893_21903	0.025
23.088	4.84	1789	1.252	seq_15893_21904	0.019
23.22	4.949	1788	1.358	seq_15893_21905	0.036
23.953	4.959	1789	1.217	seq_15893_21906	0.07
22.279	4.636	1789	1.259	seq_15893_21909	0.031
21.626	4.626	1788	1.177	seq_15893_21908	0.045
22.016	4.828	1788	1.336	seq_15893_21910	0.007
21.727	4.706	1788	1.354	seq_15893_21911	0.016
22.524	4.714	1789	1.247	seq_15893_21907	0.029
23.075	4.917	1788	1.378	seq_15893_21913	0.037
22.464	4.786	1788	1.317	seq_15893_21912	0.017
22.15	4.794	1788	1.402	seq_15893_21914	0.032
18.592	4.213	1788	1.035	seq_15893_21915	0.007
23.159	4.793	1788	1.278	seq_15893_21918	0.016
23.059	4.893	1787	1.383	seq_15893_21917	0.048
22.898	4.932	1788	1.335	seq_15893_21920	0.022
23.221	4.93	1788	1.394	seq_15893_21916	0.034
23.635	4.973	1787	1.337	seq_15893_21922	0.02
25.091	5.251	1787	1.326	seq_15893_21921	0.033
23.608	4.882	1788	1.299	seq_15893_21919	0.024
23.4	4.949	1787	1.323	seq_15893_21923	0.059
22.986	4.988	1788	1.368	seq_15893_21924	0.018
22.961	4.993	1788	1.361	seq_15893_21926	0.021
23.441	5.04	1788	1.256	seq_15893_21925	0.024
23.512	5.025	1788	1.335	seq_15893_21928	0.014
21.652	4.566	1787	1.253	seq_15893_21929	0.013
23.398	5.034	1787	1.372	seq_15893_21927	0.022
22.249	4.73	1788	1.18	seq_15893_21930	0.014
23.268	4.893	1787	1.412	seq_15893_21931	0.031
23.692	5.06	1788	1.342	seq_15893_21932	0.026
21.808	4.772	1787	1.404	seq_15893_21933	0.025
22.833	4.92	1787	1.364	seq_15893_21934	0.027
22.591	4.828	1787	1.292	seq_15893_21935	0.015
23.448	5.003	1788	1.377	seq_15893_21936	0.013
22.498	4.824	1788	1.257	seq_15893_21939	0.004
