atp_cost	c_content	length	n_content	prot_ID	s_content
22.847	4.809	1772	1.26	seq_39844_22487	0.032
22.858	4.814	1772	1.261	seq_39844_22488	0.03
18.865	4.259	1773	1.231	seq_39844_22489	0.006
23.657	4.972	1772	1.349	seq_39844_22490	0.017
24.317	5.094	1773	1.408	seq_39844_22491	0.045
22.597	4.779	1773	1.248	seq_39844_22492	0.006
21.196	4.676	1772	1.299	seq_39844_22494	0.007
22.538	4.893	1772	1.245	seq_39844_22495	0.003
23.205	4.863	1772	1.403	seq_39844_22496	0.021
20.679	4.46	1771	1.233	seq_39844_22497	0.012
23.991	5.012	1772	1.346	seq_39844_22493	0.019
22.478	4.775	1771	1.254	seq_39844_22498	0.024
23.201	4.955	1772	1.277	seq_39844_22500	0.032
20.134	4.294	1771	1.172	seq_39844_22499	0.013
24.021	5.056	1771	1.388	seq_39844_22501	0.03
22.776	4.877	1771	1.27	seq_39844_22502	0.014
23.01	4.901	1772	1.289	seq_39844_22503	0.01
22.983	4.963	1772	1.38	seq_39844_22504	0.025
23.72	5.053	1771	1.406	seq_39844_22506	0.032
22.205	4.731	1771	1.231	seq_39844_22505	0.02
23.178	4.825	1771	1.322	seq_39844_22507	0.013
22.195	4.778	1772	1.245	seq_39844_22508	0.002
19.958	4.629	1771	1.417	seq_39844_22509	0.02
22.643	4.824	1771	1.324	seq_39844_22510	0.012
22.426	4.722	1771	1.344	seq_39844_22512	0.059
22.03	4.735	1771	1.213	seq_39844_22511	0.014
22.379	4.846	1771	1.411	seq_39844_22514	0.021
21.013	4.528	1771	1.193	seq_39844_22513	0.005
22.469	4.84	1771	1.426	seq_39844_22515	0.025
23.239	4.883	1771	1.296	seq_39844_22516	0.033
23.133	4.92	1771	1.318	seq_39844_22517	0.023
24.239	5.1	1771	1.432	seq_39844_22518	0.035
23.641	5.049	1771	1.422	seq_39844_22520	0.028
21.754	4.598	1772	1.298	seq_39844_22521	0.048
20.881	4.467	1772	1.223	seq_39844_22519	0.005
22.471	4.66	1772	1.283	seq_39844_22523	0.03
22.182	4.846	1771	1.37	seq_39844_22524	0.028
23.691	5.059	1771	1.344	seq_39844_22525	0.023
23.301	4.958	1771	1.424	seq_39844_22522	0.028
22.189	4.738	1772	1.288	seq_39844_22526	0.01
22.172	4.799	1772	1.293	seq_39844_22527	0.007
22.767	4.922	1771	1.386	seq_39844_22528	0.027
22.379	4.776	1771	1.347	seq_39844_22529	0.015
22.824	4.904	1771	1.339	seq_39844_22530	0.038
20.734	4.497	1771	1.215	seq_39844_22531	0.011
21.87	4.645	1771	1.229	seq_39844_22534	0.019
23.111	4.964	1771	1.37	seq_39844_22532	0.037
22.287	4.747	1771	1.272	seq_39844_22535	0.012
22.102	4.789	1771	1.4	seq_39844_22533	0.017
22.835	4.973	1770	1.376	seq_39844_22537	0.027
23.281	4.92	1771	1.323	seq_39844_22539	0.015
22.435	4.826	1770	1.31	seq_39844_22538	0.008
23.256	4.985	1770	1.382	seq_39844_22540	0.024
21.915	4.736	1770	1.259	seq_39844_22541	0.004
22.549	4.695	1771	1.163	seq_39844_22536	0.043
21.235	4.514	1771	1.222	seq_39844_22542	0.017
22.962	4.955	1771	1.355	seq_39844_22543	0.023
23.17	5.021	1770	1.401	seq_39844_22545	0.032
22.607	4.82	1771	1.267	seq_39844_22544	0.01
22.177	4.818	1771	1.321	seq_39844_22546	0.012
23.574	5.033	1770	1.398	seq_39844_22548	0.024
20.768	4.64	1771	1.226	seq_39844_22550	0.008
23.408	4.994	1771	1.372	seq_39844_22547	0.025
22.726	4.911	1770	1.384	seq_39844_22549	0.027
23.253	4.945	1770	1.405	seq_39844_22552	0.034
23.199	4.939	1771	1.219	seq_39844_22551	0.017
22.71	4.785	1770	1.294	seq_39844_22553	0.026
23.883	5.001	1770	1.339	seq_39844_22554	0.034
22.776	4.827	1770	1.343	seq_39844_22556	0.034
24.928	5.251	1770	1.352	seq_39844_22557	0.033
23.236	5.007	1770	1.331	seq_39844_22555	0.033
22.3	4.936	1770	1.312	seq_39844_22558	0.027
21.357	4.547	1770	1.338	seq_39844_22559	0.016
22.728	5.002	1771	1.336	seq_39844_22562	0.011
22.429	4.88	1770	1.399	seq_39844_22561	0.024
22.424	4.896	1771	1.368	seq_39844_22560	0.021
22.557	4.816	1771	1.303	seq_39844_22563	0.005
24.526	5.141	1770	1.316	seq_39844_22564	0.029
22.952	4.789	1770	1.198	seq_39844_22566	0.041
24.722	5.16	1769	1.424	seq_39844_22567	0.035
21.884	4.726	1770	1.235	seq_39844_22568	0.011
21.984	4.716	1769	1.236	seq_39844_22569	0.004
21.992	4.746	1770	1.261	seq_39844_22565	0.008
23.023	4.935	1769	1.4	seq_39844_22571	0.027
23.343	4.945	1770	1.386	seq_39844_22572	0.033
23.244	4.973	1769	1.344	seq_39844_22570	0.057
21.881	4.631	1769	1.266	seq_39844_22573	0.018
23.165	4.861	1769	1.278	seq_39844_22574	0.025
23.276	4.858	1769	1.293	seq_39844_22575	0.029
23.313	4.954	1770	1.347	seq_39844_22576	0.034
21.877	4.569	1770	1.246	seq_39844_22577	0.05
23.281	4.934	1769	1.416	seq_39844_22578	0.021
23.447	5.033	1770	1.396	seq_39844_22580	0.023
23.817	4.955	1769	1.296	seq_39844_22579	0.063
23.757	4.934	1770	1.346	seq_39844_22581	0.047
24.312	5.131	1769	1.348	seq_39844_22582	0.019
23.223	4.887	1769	1.289	seq_39844_22584	0.016
20.233	4.371	1769	1.187	seq_39844_22583	0.009
23.721	5.086	1769	1.369	seq_39844_22586	0.024
22.318	4.834	1769	1.298	seq_39844_22588	0.012
22.218	4.712	1769	1.223	seq_39844_22585	0.008
22.902	4.927	1769	1.43	seq_39844_22587	0.021
23.33	4.896	1769	1.299	seq_39844_22590	0.02
23.604	5.086	1769	1.376	seq_39844_22591	0.012
23.898	5.031	1769	1.378	seq_39844_22592	0.017
21.892	4.599	1769	1.237	seq_39844_22589	0.017
22.393	4.834	1770	1.327	seq_39844_22593	0.012
21.353	4.632	1769	1.22	seq_39844_22594	0.025
21.883	4.838	1769	1.462	seq_39844_22595	0.015
23.517	4.999	1769	1.322	seq_39844_22597	0.025
19.908	4.486	1769	1.161	seq_39844_22596	0.008
22.573	4.883	1769	1.374	seq_39844_22598	0.027
22.871	4.919	1769	1.457	seq_39844_22599	0.027
22.475	4.865	1769	1.368	seq_39844_22600	0.025
22.461	4.829	1768	1.308	seq_39844_22601	0.012
22.997	4.981	1768	1.357	seq_39844_22602	0.028
22.988	4.928	1768	1.337	seq_39844_22603	0.02
24.399	5.253	1769	1.318	seq_39844_22604	0.023
22.418	4.76	1768	1.239	seq_39844_22605	0.009
23.195	4.858	1769	1.309	seq_39844_22607	0.025
24.064	5.115	1768	1.415	seq_39844_22606	0.024
23.685	4.998	1768	1.245	seq_39844_22608	0.021
22.669	4.72	1769	1.322	seq_39844_22609	0.025
22.592	4.751	1768	1.316	seq_39844_22610	0.022
21.718	4.751	1769	1.317	seq_39844_22611	0.019
24.663	5.236	1768	1.404	seq_39844_22612	0.024
23.101	4.919	1769	1.329	seq_39844_22613	0.011
22.271	4.747	1768	1.32	seq_39844_22614	0.014
21.97	4.766	1768	1.221	seq_39844_22615	0.027
23.321	5.001	1768	1.369	seq_39844_22616	0.016
22.988	4.985	1768	1.262	seq_39844_22618	0.034
23.272	5.044	1768	1.368	seq_39844_22619	0.016
22.456	4.877	1769	1.352	seq_39844_22617	0.029
22.222	4.756	1768	1.317	seq_39844_22620	0.012
23.054	4.899	1768	1.438	seq_39844_22621	0.052
22.905	4.959	1768	1.317	seq_39844_22622	0.018
22.836	4.873	1769	1.263	seq_39844_22623	0.007
24.329	5.05	1768	1.231	seq_39844_22624	0.032
22.598	4.889	1768	1.342	seq_39844_22625	0.04
19.862	4.412	1768	1.113	seq_39844_22626	0.002
22.083	4.791	1768	1.411	seq_39844_22628	0.02
19.301	4.387	1768	1.173	seq_39844_22629	0.005
21.584	4.546	1767	1.236	seq_39844_22631	0.03
20.79	4.468	1768	1.203	seq_39844_22632	0.009
20.355	4.38	1768	1.187	seq_39844_22627	0.012
21.967	4.719	1768	1.31	seq_39844_22630	0.011
22.499	4.81	1767	1.292	seq_39844_22634	0.044
23.425	5.008	1767	1.389	seq_39844_22633	0.024
21.281	4.639	1768	1.269	seq_39844_22636	0.01
21.718	4.644	1768	1.269	seq_39844_22635	0.01
23.616	5.117	1768	1.375	seq_39844_22638	0.023
22.248	4.813	1768	1.308	seq_39844_22637	0.01
22.67	4.877	1768	1.32	seq_39844_22640	0.015
21.813	4.804	1768	1.329	seq_39844_22639	0.025
20.389	4.434	1768	1.242	seq_39844_22641	0.005
21.193	4.512	1767	1.252	seq_39844_22642	0.006
22.57	4.916	1767	1.346	seq_39844_22643	0.018
21.499	4.641	1767	1.2	seq_39844_22644	0.02
22.596	4.926	1767	1.46	seq_39844_22645	0.035
23.145	4.959	1767	1.346	seq_39844_22646	0.029
22.891	4.902	1767	1.35	seq_39844_22647	0.035
23.66	4.884	1767	1.337	seq_39844_22649	0.029
23.166	4.89	1767	1.295	seq_39844_22650	0.015
23.296	5.049	1767	1.362	seq_39844_22648	0.041
20.85	4.58	1767	1.22	seq_39844_22651	0.003
23.037	4.771	1768	1.324	seq_39844_22652	0.029
23.591	5.038	1767	1.421	seq_39844_22653	0.038
22.98	4.948	1767	1.353	seq_39844_22654	0.036
22.376	4.822	1767	1.41	seq_39844_22655	0.029
24.053	5.057	1767	1.385	seq_39844_22656	0.03
21.768	4.694	1767	1.411	seq_39844_22657	0.028
22.531	4.845	1767	1.278	seq_39844_22659	0.027
22.537	4.757	1767	1.284	seq_39844_22660	0.024
22.953	4.939	1767	1.352	seq_39844_22658	0.038
23.108	4.909	1766	1.283	seq_39844_22661	0.027
21.276	4.579	1766	1.268	seq_39844_22662	0.014
22.633	4.909	1766	1.368	seq_39844_22664	0.032
23.448	5.016	1767	1.385	seq_39844_22665	0.031
21.907	4.895	1766	1.615	seq_39844_22663	0.012
20.763	4.438	1766	1.247	seq_39844_22666	0.016
22.637	4.956	1766	1.361	seq_39844_22667	0.021
22.025	4.79	1766	1.269	seq_39844_22668	0.006
23.112	5.018	1766	1.387	seq_39844_22669	0.012
23.498	4.942	1766	1.359	seq_39844_22670	0.011
22.96	4.864	1766	1.327	seq_39844_22671	0.02
22.78	4.81	1766	1.27	seq_39844_22672	0.032
22.858	4.873	1767	1.311	seq_39844_22674	0.014
22.385	4.752	1766	1.245	seq_39844_22675	0.016
23.248	5.031	1766	1.352	seq_39844_22677	0.038
22.971	4.939	1766	1.322	seq_39844_22678	0.007
23.79	5.057	1766	1.402	seq_39844_22679	0.033
23.706	5.05	1766	1.372	seq_39844_22676	0.02
24.902	5.254	1766	1.363	seq_39844_22673	0.04
22.626	4.817	1767	1.269	seq_39844_22681	0.007
21.51	4.603	1766	1.148	seq_39844_22682	0.046
23.241	4.912	1767	1.364	seq_39844_22680	0.067
23.056	4.921	1767	1.336	seq_39844_22683	0.012
24.715	5.287	1767	1.323	seq_39844_22684	0.017
20.852	4.501	1766	1.112	seq_39844_22685	0.06
19.712	4.495	1766	1.37	seq_39844_22687	0.023
21.206	4.543	1766	1.195	seq_39844_22686	0.007
22.16	4.703	1765	1.201	seq_39844_22688	0.027
21.724	4.615	1765	1.185	seq_39844_22689	0.029
23.383	4.886	1765	1.384	seq_39844_22690	0.053
23.154	4.822	1765	1.287	seq_39844_22691	0.068
22.696	4.817	1766	1.262	seq_39844_22692	0.011
23.675	5.042	1765	1.402	seq_39844_22693	0.037
22.659	4.895	1765	1.333	seq_39844_22694	0.022
23.716	5.049	1765	1.403	seq_39844_22695	0.038
23.739	5.01	1765	1.381	seq_39844_22696	0.036
21.168	4.643	1765	1.24	seq_39844_22697	0.006
23.63	5.042	1765	1.397	seq_39844_22698	0.032
23.716	5.059	1765	1.412	seq_39844_22699	0.032
22.514	4.888	1765	1.268	seq_39844_22701	0.017
23.757	5.066	1765	1.41	seq_39844_22700	0.031
24.219	5.086	1765	1.428	seq_39844_22702	0.049
23.831	5.07	1765	1.399	seq_39844_22703	0.03
21.735	4.625	1765	1.185	seq_39844_22705	0.029
23.601	5.034	1765	1.398	seq_39844_22704	0.034
23.018	4.938	1765	1.376	seq_39844_22706	0.024
23.688	5.043	1765	1.419	seq_39844_22708	0.031
22.64	4.791	1766	1.361	seq_39844_22709	0.018
24.266	5.15	1765	1.352	seq_39844_22707	0.019
23.721	5.037	1765	1.403	seq_39844_22710	0.033
21.911	4.71	1766	1.31	seq_39844_22711	0.011
23.757	5.063	1765	1.405	seq_39844_22712	0.032
20.442	4.445	1766	1.227	seq_39844_22713	0.015
23.707	5.056	1765	1.411	seq_39844_22714	0.032
23.649	5.05	1765	1.41	seq_39844_22715	0.032
21.848	4.765	1766	1.302	seq_39844_22718	0.014
21.862	4.76	1766	1.288	seq_39844_22716	0.011
23.155	4.943	1765	1.232	seq_39844_22717	0.021
24.504	5.13	1766	1.416	seq_39844_22719	0.034
23.219	5.029	1765	1.358	seq_39844_22720	0.036
22.459	4.791	1766	1.17	seq_39844_22721	0.044
22.77	4.71	1766	1.25	seq_39844_22723	0.008
20.745	4.532	1766	1.236	seq_39844_22722	0.003
23.674	5.035	1765	1.406	seq_39844_22725	0.032
23.631	5.036	1765	1.398	seq_39844_22724	0.032
23.83	5.054	1765	1.427	seq_39844_22726	0.039
22.912	4.878	1765	1.377	seq_39844_22728	0.024
23.03	4.952	1765	1.359	seq_39844_22729	0.035
19.745	4.462	1765	1.215	seq_39844_22730	0.012
22.762	4.828	1765	1.227	seq_39844_22727	0.014
20.755	4.501	1765	1.285	seq_39844_22732	0.005
23.473	4.994	1765	1.448	seq_39844_22731	0.023
21.662	4.785	1765	1.347	seq_39844_22733	0.01
23.381	4.847	1764	1.236	seq_39844_22734	0.044
23.746	5.038	1764	1.404	seq_39844_22735	0.037
20.074	4.346	1765	1.114	seq_39844_22737	0.033
23.73	5.039	1764	1.402	seq_39844_22739	0.037
21.909	4.684	1765	1.252	seq_39844_22738	0.031
23.833	5.065	1764	1.406	seq_39844_22736	0.034
22.348	4.727	1764	1.293	seq_39844_22742	0.03
24.072	5.043	1764	1.329	seq_39844_22741	0.035
24.263	5.154	1764	1.369	seq_39844_22740	0.021
23.726	5.039	1764	1.399	seq_39844_22743	0.036
24.705	5.211	1765	1.361	seq_39844_22744	0.018
22.308	4.874	1765	1.356	seq_39844_22745	0.018
21.793	4.759	1764	1.418	seq_39844_22746	0.026
23.406	4.973	1764	1.311	seq_39844_22748	0.012
20.848	4.48	1764	1.219	seq_39844_22751	0.005
23.722	5.035	1764	1.399	seq_39844_22749	0.038
22.403	4.748	1765	1.259	seq_39844_22747	0.011
22.27	4.749	1764	1.296	seq_39844_22750	0.026
20.344	4.312	1765	1.27	seq_39844_22754	0.035
22.408	4.885	1765	1.347	seq_39844_22753	0.008
22.862	4.884	1764	1.391	seq_39844_22755	0.029
22.505	4.794	1764	1.288	seq_39844_22756	0.029
22.579	4.882	1764	1.248	seq_39844_22758	0.012
23.533	4.901	1764	1.366	seq_39844_22760	0.051
22.675	4.828	1764	1.292	seq_39844_22757	0.029
22.103	4.761	1764	1.286	seq_39844_22761	0.018
23.396	4.996	1765	1.368	seq_39844_22762	0.019
23.083	4.955	1764	1.396	seq_39844_22759	0.023
21.173	4.571	1764	1.197	seq_39844_22763	0.015
23.701	5.031	1764	1.402	seq_39844_22764	0.036
23.796	5.055	1764	1.399	seq_39844_22765	0.033
22.925	4.866	1765	1.282	seq_39844_22768	0.024
23.765	5.025	1764	1.368	seq_39844_22766	0.023
23.487	4.898	1764	1.182	seq_39844_22769	0.037
21.332	4.487	1765	1.297	seq_39844_22771	0.07
23.26	4.939	1764	1.328	seq_39844_22772	0.011
24.519	5.077	1764	1.376	seq_39844_22773	0.022
20.87	4.455	1765	1.236	seq_39844_22767	0.012
23.627	5.031	1764	1.393	seq_39844_22776	0.027
23.823	5.061	1764	1.404	seq_39844_22774	0.033
22.808	4.96	1764	1.396	seq_39844_22777	0.032
23.808	5.05	1764	1.426	seq_39844_22775	0.035
22.125	4.813	1764	1.417	seq_39844_22778	0.019
22.899	4.882	1764	1.382	seq_39844_22779	0.031
22.501	4.789	1765	1.254	seq_39844_22752	0.01
23.176	4.935	1763	1.294	seq_39844_22784	0.018
21.883	4.675	1764	1.159	seq_39844_22780	0.032
23.929	5.02	1764	1.268	seq_39844_22781	0.023
22.922	4.79	1763	1.382	seq_39844_22783	0.041
23.838	5.06	1763	1.408	seq_39844_22785	0.031
23.796	5.05	1763	1.404	seq_39844_22787	0.033
22.605	4.872	1763	1.415	seq_39844_22786	0.031
22.227	4.778	1763	1.289	seq_39844_22788	0.012
22.647	4.819	1764	1.293	seq_39844_22770	0.028
20.603	4.524	1763	1.169	seq_39844_22791	0.008
22.722	4.725	1763	1.239	seq_39844_22789	0.027
23.794	5.05	1763	1.421	seq_39844_22790	0.038
23.811	5.058	1763	1.407	seq_39844_22792	0.031
21.618	4.728	1763	1.256	seq_39844_22793	0.003
22.496	4.929	1763	1.383	seq_39844_22795	0.02
23.944	5.074	1763	1.399	seq_39844_22796	0.035
23.618	5.026	1763	1.403	seq_39844_22794	0.034
23.279	4.998	1763	1.26	seq_39844_22797	0.022
23.606	5.028	1763	1.407	seq_39844_22798	0.033
23.799	5.054	1763	1.419	seq_39844_22799	0.037
20.824	4.487	1764	1.247	seq_39844_22800	0.007
23.739	5.041	1763	1.42	seq_39844_22801	0.039
25.144	5.292	1763	1.37	seq_39844_22802	0.037
22.363	4.822	1763	1.306	seq_39844_22803	0.01
21.628	4.682	1763	1.261	seq_39844_22806	0.022
23.668	5.032	1763	1.406	seq_39844_22807	0.034
21.824	4.698	1763	1.284	seq_39844_22804	0.011
21.978	4.754	1763	1.288	seq_39844_22805	0.01
23.823	5.053	1763	1.401	seq_39844_22808	0.03
23.563	5.016	1763	1.408	seq_39844_22809	0.033
23.794	5.049	1763	1.417	seq_39844_22810	0.037
22.948	4.839	1763	1.271	seq_39844_22811	0.033
23.513	5.053	1763	1.373	seq_39844_22812	0.015
23.602	5.022	1763	1.408	seq_39844_22814	0.033
22.575	4.826	1764	1.304	seq_39844_22815	0.014
21.578	4.613	1764	1.217	seq_39844_22813	0.011
23.836	5.058	1763	1.399	seq_39844_22816	0.029
23.762	5.048	1763	1.404	seq_39844_22817	0.032
22.1	4.726	1764	1.207	seq_39844_22818	0.015
22.429	4.811	1763	1.296	seq_39844_22819	0.04
22.355	4.733	1764	1.268	seq_39844_22821	0.034
23.47	5.009	1763	1.409	seq_39844_22823	0.031
22.821	4.723	1763	1.308	seq_39844_22822	0.032
20.455	4.481	1763	1.229	seq_39844_22824	0.017
21.199	4.709	1763	1.411	seq_39844_22825	0.018
23.612	5.027	1763	1.404	seq_39844_22820	0.033
23.419	4.939	1763	1.365	seq_39844_22826	0.011
22.687	4.749	1763	1.307	seq_39844_22828	0.027
23.517	5.016	1763	1.317	seq_39844_22827	0.014
23.626	5.037	1762	1.4	seq_39844_22830	0.035
23.615	5.039	1762	1.394	seq_39844_22831	0.035
22.256	4.702	1762	1.301	seq_39844_22833	0.017
22.781	4.699	1762	1.32	seq_39844_22829	0.064
22.901	4.888	1762	1.314	seq_39844_22834	0.02
23.462	4.935	1763	1.3	seq_39844_22832	0.024
22.598	4.816	1762	1.405	seq_39844_22835	0.018
22.739	4.781	1763	1.348	seq_39844_22836	0.026
23.645	5.044	1762	1.408	seq_39844_22837	0.036
23.622	5.015	1762	1.348	seq_39844_22840	0.023
23.634	5.04	1762	1.398	seq_39844_22838	0.035
21.63	4.703	1763	1.165	seq_39844_22843	0.017
22.164	4.716	1763	1.263	seq_39844_22844	0.011
22.685	4.952	1763	1.351	seq_39844_22839	0.013
22.98	4.906	1762	1.214	seq_39844_22845	0.023
23.136	4.927	1763	1.305	seq_39844_22841	0.014
23.865	5.124	1763	1.375	seq_39844_22846	0.024
23.069	4.892	1763	1.332	seq_39844_22842	0.042
21.275	4.67	1762	1.249	seq_39844_22847	0.009
23.129	4.795	1762	1.291	seq_39844_22848	0.021
22.31	4.815	1762	1.316	seq_39844_22851	0.01
22.395	4.844	1762	1.226	seq_39844_22852	0.011
23.592	5.033	1762	1.394	seq_39844_22854	0.035
23.651	5.033	1762	1.397	seq_39844_22849	0.036
23.673	5.041	1762	1.398	seq_39844_22850	0.036
23.432	4.933	1763	1.41	seq_39844_22855	0.036
22.741	5.025	1762	1.41	seq_39844_22853	0.022
23.587	5.039	1762	1.407	seq_39844_22856	0.035
22.606	4.74	1763	1.233	seq_39844_22857	0.015
23.652	5.035	1762	1.397	seq_39844_22858	0.036
22.822	4.826	1762	1.292	seq_39844_22861	0.027
23.816	5.048	1762	1.4	seq_39844_22860	0.035
23.351	4.949	1762	1.411	seq_39844_22859	0.02
23.635	5.04	1762	1.409	seq_39844_22862	0.037
22.003	4.695	1763	1.303	seq_39844_22863	0.02
23.481	5.005	1762	1.405	seq_39844_22864	0.031
23.975	5.13	1763	1.353	seq_39844_22865	0.025
24.06	5.138	1762	1.349	seq_39844_22866	0.032
22.897	4.857	1762	1.388	seq_39844_22867	0.026
23.638	5.037	1762	1.397	seq_39844_22869	0.036
20.421	4.314	1763	1.261	seq_39844_22870	0.013
23.727	5.035	1763	1.416	seq_39844_22782	0.04
22.736	4.828	1763	1.178	seq_39844_22871	0.034
21.998	4.743	1762	1.306	seq_39844_22872	0.011
22.937	4.875	1763	1.294	seq_39844_22868	0.026
23.51	5.006	1762	1.404	seq_39844_22873	0.031
22.578	4.803	1763	1.246	seq_39844_22874	0.01
21.165	4.623	1762	1.32	seq_39844_22875	0.027
23.531	5.012	1762	1.405	seq_39844_22876	0.031
23.073	4.865	1763	1.269	seq_39844_22877	0.033
21.748	4.772	1762	1.442	seq_39844_22878	0.024
21.791	4.804	1762	1.331	seq_39844_22879	0.023
21.364	4.757	1762	1.329	seq_39844_22881	0.019
24.03	5.085	1761	1.395	seq_39844_22883	0.036
23.72	5.053	1761	1.396	seq_39844_22882	0.032
23.91	5.076	1762	1.361	seq_39844_22880	0.035
22.245	4.793	1761	1.307	seq_39844_22884	0.011
21.932	4.839	1762	1.316	seq_39844_22885	0.019
22.044	4.826	1761	1.373	seq_39844_22889	0.028
22.524	4.918	1762	1.342	seq_39844_22887	0.014
24.167	5.112	1761	1.407	seq_39844_22888	0.023
22.891	4.88	1762	1.33	seq_39844_22892	0.027
23.179	5.002	1761	1.355	seq_39844_22886	0.035
20.681	4.587	1761	1.323	seq_39844_22891	0.019
23.757	5.059	1761	1.396	seq_39844_22893	0.03
22.883	4.959	1762	1.394	seq_39844_22890	0.027
23.566	5.021	1761	1.407	seq_39844_22894	0.031
21.817	4.855	1762	1.368	seq_39844_22895	0.011
21.838	4.711	1762	1.281	seq_39844_22896	0.016
23.589	5.018	1761	1.405	seq_39844_22897	0.031
22.573	4.816	1761	1.338	seq_39844_22899	0.048
21.884	4.731	1762	1.222	seq_39844_22900	0.01
21.542	4.617	1762	1.293	seq_39844_22901	0.012
21.731	4.65	1761	1.225	seq_39844_22898	0.028
20.965	4.63	1762	1.347	seq_39844_22903	0.014
23.104	4.919	1762	1.334	seq_39844_22902	0.015
23.898	5.069	1761	1.394	seq_39844_22904	0.036
22.897	4.828	1761	1.279	seq_39844_22905	0.032
23.827	5.067	1761	1.401	seq_39844_22906	0.031
24.039	5.079	1761	1.391	seq_39844_22908	0.039
24.042	5.079	1761	1.396	seq_39844_22907	0.038
23.859	5.048	1762	1.24	seq_39844_22909	0.023
23.566	5.019	1761	1.405	seq_39844_22910	0.031
23.22	4.915	1762	1.333	seq_39844_22912	0.02
21.147	4.696	1761	1.224	seq_39844_22911	0.014
22.123	4.776	1761	1.299	seq_39844_22913	0.011
23.714	5.052	1761	1.395	seq_39844_22914	0.032
22.924	4.806	1762	1.384	seq_39844_22915	0.014
22.619	4.789	1762	1.235	seq_39844_22916	0.009
22.899	4.858	1762	1.284	seq_39844_22918	0.009
22.091	4.684	1761	1.359	seq_39844_22919	0.043
24.306	5.107	1761	1.405	seq_39844_22917	0.033
24.231	5.065	1761	1.336	seq_39844_22920	0.032
20.769	4.463	1762	1.203	seq_39844_22922	0.012
23.903	5.064	1761	1.39	seq_39844_22921	0.036
22.989	4.952	1761	1.355	seq_39844_22923	0.035
18.579	4.428	1761	1.271	seq_39844_22924	0.002
22.612	4.8	1761	1.261	seq_39844_22925	0.017
18.86	4.572	1761	1.132	seq_39844_22926	0.017
22.818	4.923	1761	1.344	seq_39844_22928	0.038
23.849	5.062	1760	1.403	seq_39844_22929	0.032
21.755	4.694	1761	1.379	seq_39844_22931	0.027
22.217	4.801	1760	1.307	seq_39844_22932	0.011
22.314	4.838	1761	1.306	seq_39844_22930	0.008
21.572	4.666	1761	1.245	seq_39844_22927	0.019
23.837	5.066	1760	1.393	seq_39844_22933	0.032
22.175	4.743	1761	1.256	seq_39844_22934	0.015
23.774	5.103	1760	1.338	seq_39844_22935	0.018
23.785	5.06	1760	1.397	seq_39844_22936	0.034
22.23	4.801	1760	1.305	seq_39844_22937	0.011
21.945	4.731	1761	1.287	seq_39844_22938	0.016
22.974	4.913	1760	1.278	seq_39844_22939	0.011
23.471	5.05	1760	1.365	seq_39844_22941	0.013
22.423	4.849	1761	1.289	seq_39844_22940	0.014
22.094	4.802	1760	1.269	seq_39844_22942	0.006
21.713	4.668	1760	1.265	seq_39844_22943	0.01
19.899	4.344	1761	1.17	seq_39844_22944	0.006
22.579	4.754	1760	1.274	seq_39844_22945	0.023
22.869	4.787	1761	1.319	seq_39844_22946	0.026
21.581	4.65	1760	1.249	seq_39844_22947	0.022
23.285	4.992	1760	1.359	seq_39844_22948	0.023
22.175	4.757	1760	1.29	seq_39844_22949	0.009
22.177	4.786	1760	1.294	seq_39844_22950	0.007
18.972	4.408	1761	1.226	seq_39844_22951	0.003
23.273	4.916	1760	1.311	seq_39844_22953	0.03
23.849	5.056	1760	1.406	seq_39844_22954	0.033
23.111	4.787	1760	1.289	seq_39844_22955	0.019
23.792	5.056	1760	1.395	seq_39844_22952	0.035
23.779	5.062	1760	1.404	seq_39844_22956	0.035
24.721	5.231	1760	1.345	seq_39844_22958	0.017
23.009	4.935	1760	1.369	seq_39844_22957	0.037
22.4	4.744	1761	1.239	seq_39844_22959	0.019
22.849	4.812	1760	1.286	seq_39844_22960	0.034
24.535	5.114	1760	1.411	seq_39844_22961	0.029
23.771	5.065	1760	1.391	seq_39844_22963	0.032
23.728	5.042	1760	1.391	seq_39844_22962	0.032
23.573	5.001	1760	1.268	seq_39844_22964	0.02
23.456	5.011	1760	1.407	seq_39844_22965	0.031
21.307	4.653	1760	1.369	seq_39844_22966	0.009
23.619	5.008	1760	1.303	seq_39844_22967	0.03
22.042	4.724	1759	1.282	seq_39844_22968	0.009
23.647	5.033	1759	1.273	seq_39844_22969	0.01
22.57	4.818	1759	1.252	seq_39844_22970	0.016
22.274	4.774	1759	1.322	seq_39844_22971	0.014
22.907	5.041	1760	1.491	seq_39844_22972	0.045
21.778	4.685	1760	1.406	seq_39844_22974	0.028
23.449	5.026	1760	1.273	seq_39844_22976	0.006
21.772	4.652	1759	1.169	seq_39844_22973	0.045
23.565	5.095	1760	1.375	seq_39844_22975	0.021
17.977	4.044	1760	1.124	seq_39844_22977	0.003
23.059	5.007	1760	1.349	seq_39844_22978	0.022
23.502	5.036	1759	1.363	seq_39844_22979	0.027
25.243	5.256	1759	1.392	seq_39844_22980	0.024
23.33	4.877	1760	1.281	seq_39844_22984	0.023
20.709	4.603	1759	1.37	seq_39844_22986	0.023
22.001	4.707	1759	1.279	seq_39844_22985	0.009
23.102	4.938	1760	1.353	seq_39844_22981	0.026
22.543	4.682	1760	1.244	seq_39844_22987	0.018
