atp_cost	c_content	length	n_content	prot_ID	s_content
23.294	4.877	1792	1.314	seq_13579_21760	0.018
23.144	4.972	1792	1.357	seq_13579_21761	0.022
22.407	4.786	1792	1.249	seq_13579_21762	0.025
23.086	4.958	1792	1.339	seq_13579_21763	0.027
21.092	4.593	1793	1.264	seq_13579_21764	0.009
22.301	4.782	1792	1.27	seq_13579_21767	0.016
23.267	4.883	1792	1.312	seq_13579_21768	0.018
23.302	4.881	1792	1.321	seq_13579_21769	0.018
22.42	4.886	1792	1.365	seq_13579_21770	0.027
22.19	4.736	1793	1.276	seq_13579_21771	0.008
23.194	4.9	1792	1.277	seq_13579_21765	0.02
23.52	4.97	1792	1.355	seq_13579_21766	0.033
22.618	4.888	1792	1.365	seq_13579_21772	0.027
23.012	4.881	1792	1.279	seq_13579_21773	0.008
23.029	4.817	1793	1.276	seq_13579_21774	0.015
23.773	5.037	1792	1.348	seq_13579_21775	0.019
25.379	5.354	1792	1.371	seq_13579_21776	0.018
23.597	5.003	1792	1.401	seq_13579_21777	0.029
20.736	4.472	1792	1.192	seq_13579_21780	0.008
22.652	4.806	1793	1.26	seq_13579_21781	0.021
22.278	4.648	1793	1.281	seq_13579_21782	0.031
22.68	4.858	1793	1.302	seq_13579_21779	0.013
22.919	4.877	1792	1.311	seq_13579_21778	0.015
19.689	4.59	1792	1.307	seq_13579_21783	0.008
22.858	4.932	1792	1.36	seq_13579_21784	0.036
23.345	5.042	1791	1.386	seq_13579_21785	0.015
22.357	4.797	1791	1.473	seq_13579_21786	0.046
20.768	4.667	1791	1.233	seq_13579_21788	0.018
23.503	5.001	1791	1.251	seq_13579_21787	0.01
22.709	4.96	1791	1.375	seq_13579_21791	0.02
22.013	4.757	1792	1.285	seq_13579_21792	0.011
23.254	4.881	1791	1.22	seq_13579_21793	0.054
22.088	4.792	1792	1.276	seq_13579_21789	0.008
23.673	5.026	1792	1.309	seq_13579_21790	0.008
24.054	4.992	1792	1.301	seq_13579_21794	0.018
23.307	4.986	1791	1.377	seq_13579_21795	0.039
22.277	4.801	1791	1.257	seq_13579_21796	0.012
22.851	4.963	1791	1.394	seq_13579_21797	0.025
23.235	4.903	1791	1.411	seq_13579_21798	0.033
22.283	4.859	1791	1.286	seq_13579_21799	0.011
22.473	4.86	1792	1.308	seq_13579_21802	0.012
23.243	4.925	1792	1.343	seq_13579_21803	0.041
22.393	4.687	1792	1.273	seq_13579_21804	0.015
22.141	4.713	1792	1.158	seq_13579_21800	0.028
22.934	4.839	1791	1.252	seq_13579_21805	0.029
23.28	4.889	1791	1.288	seq_13579_21806	0.024
21.52	4.691	1791	1.288	seq_13579_21807	0.03
23.039	4.945	1791	1.451	seq_13579_21801	0.02
20.891	4.543	1791	1.238	seq_13579_21808	0.012
22.254	4.795	1790	1.244	seq_13579_21810	0.021
23.546	4.984	1790	1.36	seq_13579_21809	0.017
23.574	4.921	1790	1.377	seq_13579_21812	0.062
22.462	4.831	1790	1.288	seq_13579_21813	0.017
23.316	4.93	1791	1.328	seq_13579_21814	0.013
22.503	4.785	1790	1.416	seq_13579_21811	0.03
21.727	4.61	1791	1.248	seq_13579_21816	0.015
21.251	4.402	1790	1.24	seq_13579_21815	0.029
23.099	4.884	1791	1.303	seq_13579_21817	0.022
22.99	4.965	1791	1.223	seq_13579_21818	0.037
23.699	4.985	1790	1.291	seq_13579_21819	0.022
22.145	4.729	1791	1.251	seq_13579_21820	0.008
21.883	4.683	1791	1.283	seq_13579_21821	0.016
22.18	4.81	1791	1.294	seq_13579_21823	0.013
22.591	4.687	1791	1.284	seq_13579_21825	0.033
22.569	4.843	1791	1.28	seq_13579_21826	0.004
19.918	4.616	1791	1.433	seq_13579_21827	0.015
23.131	4.942	1790	1.293	seq_13579_21822	0.01
22.917	4.889	1790	1.289	seq_13579_21828	0.017
24.715	5.14	1790	1.404	seq_13579_21829	0.028
23.596	5.007	1790	1.361	seq_13579_21824	0.034
23.209	4.87	1790	1.304	seq_13579_21830	0.017
22.025	4.727	1790	1.289	seq_13579_21831	0.009
21.556	4.767	1790	1.174	seq_13579_21832	0.006
20.361	4.5	1790	1.269	seq_13579_21833	0.011
22.266	4.747	1789	1.276	seq_13579_21835	0.015
21.663	4.638	1789	1.231	seq_13579_21836	0.026
23.382	5.011	1789	1.39	seq_13579_21838	0.022
22.145	4.768	1790	1.223	seq_13579_21834	0.009
23.589	4.998	1789	1.427	seq_13579_21837	0.029
23.102	4.934	1789	1.286	seq_13579_21839	0.013
22.985	4.96	1790	1.393	seq_13579_21840	0.021
22.87	4.865	1790	1.254	seq_13579_21841	0.006
23.665	5.036	1789	1.359	seq_13579_21842	0.016
22.482	4.814	1789	1.319	seq_13579_21843	0.023
22.672	4.841	1790	1.281	seq_13579_21844	0.022
21.453	4.756	1789	1.31	seq_13579_21847	0.012
22.618	4.871	1789	1.273	seq_13579_21848	0.014
22.52	4.95	1789	1.359	seq_13579_21849	0.016
20.998	4.516	1790	1.19	seq_13579_21850	0.006
22.163	4.767	1790	1.244	seq_13579_21845	0.006
22.208	4.787	1790	1.297	seq_13579_21851	0.012
20.933	4.527	1790	1.148	seq_13579_21846	0.027
22.658	4.784	1790	1.245	seq_13579_21852	0.028
21.74	4.647	1789	1.236	seq_13579_21853	0.025
23.43	4.923	1790	1.295	seq_13579_21854	0.017
22.977	4.963	1789	1.396	seq_13579_21855	0.031
21.972	4.673	1789	1.276	seq_13579_21856	0.01
21.09	4.619	1789	1.324	seq_13579_21858	0.02
21.944	4.603	1790	1.101	seq_13579_21860	0.059
21.817	4.66	1790	1.298	seq_13579_21857	0.012
24.421	5.111	1789	1.41	seq_13579_21861	0.03
23.413	4.881	1789	1.303	seq_13579_21862	0.033
22.807	4.866	1789	1.297	seq_13579_21859	0.014
21.412	4.787	1790	1.311	seq_13579_21863	0.028
22.057	4.682	1790	1.146	seq_13579_21864	0.061
20.851	4.552	1789	1.326	seq_13579_21865	0.017
23.028	4.901	1789	1.302	seq_13579_21866	0.022
24.411	5.114	1789	1.366	seq_13579_21868	0.026
20.609	4.574	1789	1.267	seq_13579_21869	0.008
23.448	5.063	1788	1.437	seq_13579_21871	0.03
23.507	4.934	1788	1.365	seq_13579_21872	0.04
22.979	4.98	1788	1.45	seq_13579_21873	0.033
23.526	5.038	1789	1.364	seq_13579_21867	0.012
23.711	5.001	1789	1.297	seq_13579_21874	0.014
22.454	4.799	1789	1.432	seq_13579_21870	0.029
21.747	4.674	1789	1.302	seq_13579_21875	0.009
21.718	4.678	1788	1.276	seq_13579_21876	0.008
22.709	4.805	1788	1.274	seq_13579_21877	0.033
22.961	4.862	1789	1.307	seq_13579_21878	0.023
21.902	4.833	1788	1.365	seq_13579_21879	0.026
21.913	4.852	1789	1.454	seq_13579_21881	0.022
22.227	4.868	1788	1.334	seq_13579_21880	0.011
22.321	4.737	1788	1.272	seq_13579_21883	0.022
21.028	4.61	1788	1.254	seq_13579_21884	0.007
23.069	4.954	1789	1.405	seq_13579_21885	0.021
21.724	4.674	1789	1.277	seq_13579_21882	0.01
20.822	4.629	1789	1.254	seq_13579_21886	0.019
24.213	5.117	1788	1.396	seq_13579_21887	0.034
23.007	4.916	1788	1.356	seq_13579_21888	0.046
20.752	4.505	1788	1.275	seq_13579_21890	0.007
22.029	4.629	1789	1.146	seq_13579_21891	0.034
22.969	4.92	1788	1.447	seq_13579_21892	0.04
21.55	4.614	1788	1.277	seq_13579_21894	0.008
21.15	4.717	1789	1.1	seq_13579_21895	0.012
22.549	4.709	1788	1.253	seq_13579_21896	0.068
22.408	4.849	1789	1.29	seq_13579_21889	0.013
21.786	4.712	1789	1.326	seq_13579_21893	0.039
23.108	4.929	1788	1.341	seq_13579_21897	0.04
20.16	4.493	1789	1.203	seq_13579_21898	0.007
23.652	4.987	1788	1.361	seq_13579_21899	0.023
22.554	4.959	1788	1.355	seq_13579_21900	0.015
22.452	4.727	1788	1.188	seq_13579_21901	0.036
22.432	4.807	1788	1.257	seq_13579_21902	0.029
23.22	4.949	1788	1.358	seq_13579_21905	0.036
23.953	4.959	1789	1.217	seq_13579_21906	0.07
22.524	4.714	1789	1.247	seq_13579_21907	0.029
20.313	4.319	1789	1.231	seq_13579_21903	0.025
21.626	4.626	1788	1.177	seq_13579_21908	0.045
22.016	4.828	1788	1.336	seq_13579_21910	0.007
22.279	4.636	1789	1.259	seq_13579_21909	0.031
23.088	4.84	1789	1.252	seq_13579_21904	0.019
21.727	4.706	1788	1.354	seq_13579_21911	0.016
22.464	4.786	1788	1.317	seq_13579_21912	0.017
23.075	4.917	1788	1.378	seq_13579_21913	0.037
23.221	4.93	1788	1.394	seq_13579_21916	0.034
18.592	4.213	1788	1.035	seq_13579_21915	0.007
23.059	4.893	1787	1.383	seq_13579_21917	0.048
22.15	4.794	1788	1.402	seq_13579_21914	0.032
23.608	4.882	1788	1.299	seq_13579_21919	0.024
22.898	4.932	1788	1.335	seq_13579_21920	0.022
25.091	5.251	1787	1.326	seq_13579_21921	0.033
23.159	4.793	1788	1.278	seq_13579_21918	0.016
23.635	4.973	1787	1.337	seq_13579_21922	0.02
23.4	4.949	1787	1.323	seq_13579_21923	0.059
22.986	4.988	1788	1.368	seq_13579_21924	0.018
22.961	4.993	1788	1.361	seq_13579_21926	0.021
23.398	5.034	1787	1.372	seq_13579_21927	0.022
23.512	5.025	1788	1.335	seq_13579_21928	0.014
22.249	4.73	1788	1.18	seq_13579_21930	0.014
23.441	5.04	1788	1.256	seq_13579_21925	0.024
23.268	4.893	1787	1.412	seq_13579_21931	0.031
23.692	5.06	1788	1.342	seq_13579_21932	0.026
21.652	4.566	1787	1.253	seq_13579_21929	0.013
22.833	4.92	1787	1.364	seq_13579_21934	0.027
21.808	4.772	1787	1.404	seq_13579_21933	0.025
22.591	4.828	1787	1.292	seq_13579_21935	0.015
23.448	5.003	1788	1.377	seq_13579_21936	0.013
21.764	4.658	1787	1.204	seq_13579_21938	0.028
22.498	4.824	1788	1.257	seq_13579_21939	0.004
22.605	4.877	1787	1.283	seq_13579_21941	0.015
25.164	5.327	1787	1.359	seq_13579_21942	0.013
21.65	4.649	1787	1.248	seq_13579_21943	0.016
21.766	4.707	1787	1.267	seq_13579_21937	0.009
23.459	5.022	1787	1.292	seq_13579_21944	0.018
22.912	4.928	1787	1.395	seq_13579_21940	0.022
24.219	5.033	1787	1.336	seq_13579_21945	0.025
24.154	5.166	1787	1.336	seq_13579_21946	0.025
21.978	4.823	1787	1.328	seq_13579_21948	0.029
23.625	5.021	1787	1.421	seq_13579_21947	0.02
22.005	4.653	1788	1.166	seq_13579_21949	0.049
21.354	4.536	1787	1.236	seq_13579_21951	0.015
20.45	4.668	1787	1.417	seq_13579_21950	0.037
22.143	4.518	1787	1.29	seq_13579_21953	0.05
22.721	4.909	1786	1.374	seq_13579_21955	0.019
23.446	5.083	1787	1.332	seq_13579_21956	0.025
22.342	4.805	1786	1.366	seq_13579_21957	0.036
22.666	4.786	1787	1.368	seq_13579_21954	0.041
22.991	4.865	1786	1.286	seq_13579_21952	0.029
19.505	4.281	1786	1.228	seq_13579_21958	0.008
23.845	5.013	1787	1.313	seq_13579_21961	0.015
19.206	4.229	1787	1.172	seq_13579_21962	0.006
22.099	4.657	1787	1.261	seq_13579_21963	0.012
25.507	5.394	1786	1.353	seq_13579_21960	0.021
22.976	4.97	1787	1.303	seq_13579_21964	0.022
22.895	4.956	1787	1.382	seq_13579_21966	0.035
26.393	5.405	1786	1.375	seq_13579_21959	0.034
22.782	4.823	1786	1.274	seq_13579_21965	0.032
21.369	4.635	1786	1.228	seq_13579_21967	0.024
23.543	4.973	1786	1.281	seq_13579_21968	0.014
23.957	5.08	1786	1.292	seq_13579_21969	0.012
22.341	4.707	1787	1.181	seq_13579_21970	0.029
23.502	5.009	1786	1.372	seq_13579_21971	0.023
22.825	4.919	1786	1.241	seq_13579_21972	0.016
21.685	4.602	1786	1.264	seq_13579_21975	0.021
22.902	4.847	1786	1.279	seq_13579_21976	0.031
23.668	5.056	1786	1.392	seq_13579_21977	0.03
21.754	4.643	1786	1.256	seq_13579_21973	0.016
23.268	4.95	1786	1.362	seq_13579_21978	0.026
22.497	4.737	1786	1.341	seq_13579_21980	0.039
23.423	5.058	1787	1.369	seq_13579_21979	0.013
20.758	4.645	1787	1.341	seq_13579_21974	0.007
21.627	4.643	1786	1.274	seq_13579_21981	0.041
22.463	4.873	1786	1.348	seq_13579_21982	0.025
21.759	4.661	1787	1.241	seq_13579_21983	0.008
22.757	4.863	1786	1.313	seq_13579_21985	0.016
24.038	5.105	1786	1.419	seq_13579_21986	0.028
22.517	4.857	1786	1.427	seq_13579_21987	0.029
23.813	5.055	1785	1.419	seq_13579_21989	0.038
20.994	4.514	1787	1.162	seq_13579_21984	0.012
22.718	4.759	1785	1.273	seq_13579_21990	0.013
22.369	4.837	1785	1.432	seq_13579_21991	0.038
23.285	4.956	1786	1.273	seq_13579_21988	0.013
21.087	4.47	1785	1.156	seq_13579_21993	0.039
22.48	4.874	1785	1.394	seq_13579_21992	0.031
22.944	4.966	1785	1.395	seq_13579_21994	0.029
23.248	5.016	1786	1.367	seq_13579_21995	0.016
22.935	5.002	1785	1.356	seq_13579_21997	0.017
21.361	4.635	1785	1.239	seq_13579_21998	0.017
23.163	4.942	1786	1.361	seq_13579_22000	0.026
21.337	4.628	1786	1.293	seq_13579_22001	0.035
22.674	4.825	1785	1.353	seq_13579_21996	0.02
22.566	4.848	1785	1.38	seq_13579_22002	0.024
23.93	5.02	1785	1.363	seq_13579_21999	0.034
22.18	4.703	1785	1.256	seq_13579_22003	0.003
23.281	4.892	1785	1.352	seq_13579_22004	0.022
22.374	4.891	1786	1.334	seq_13579_22005	0.017
21.707	4.644	1786	1.326	seq_13579_22006	0.011
21.967	4.688	1786	1.272	seq_13579_22007	0.017
21.189	4.625	1785	1.192	seq_13579_22009	0.017
23.203	4.906	1785	1.321	seq_13579_22011	0.029
22.517	4.747	1785	1.277	seq_13579_22012	0.033
22.304	4.769	1786	1.265	seq_13579_22013	0.017
20.288	4.399	1785	1.175	seq_13579_22008	0.004
22.976	4.955	1786	1.297	seq_13579_22014	0.004
23.341	4.979	1785	1.412	seq_13579_22010	0.03
24.149	5.109	1786	1.359	seq_13579_22015	0.026
22.025	4.727	1785	1.243	seq_13579_22016	0.014
24.244	5.035	1785	1.353	seq_13579_22017	0.027
22.882	4.876	1785	1.295	seq_13579_22018	0.019
21.644	4.603	1786	1.293	seq_13579_22019	0.011
21.893	4.694	1785	1.259	seq_13579_22021	0.029
21.845	4.751	1785	1.364	seq_13579_22023	0.017
21.951	4.742	1785	1.378	seq_13579_22024	0.021
22.486	4.762	1784	1.256	seq_13579_22025	0.025
22.668	4.907	1785	1.403	seq_13579_22020	0.02
20.868	4.503	1785	1.238	seq_13579_22026	0.028
23.37	5.024	1784	1.386	seq_13579_22027	0.021
20.122	4.419	1785	1.211	seq_13579_22022	0.011
23.662	5.049	1784	1.386	seq_13579_22028	0.024
20.429	4.448	1785	1.271	seq_13579_22031	0.054
19.982	4.122	1785	1.207	seq_13579_22030	0.011
22.729	4.877	1784	1.33	seq_13579_22029	0.04
22.714	4.872	1784	1.395	seq_13579_22033	0.036
22.044	4.726	1784	1.279	seq_13579_22034	0.013
23.704	5.047	1784	1.402	seq_13579_22036	0.033
23.57	5.057	1785	1.351	seq_13579_22032	0.021
22.286	4.752	1784	1.283	seq_13579_22037	0.011
19.841	4.359	1785	1.174	seq_13579_22040	0.004
22.491	4.791	1784	1.235	seq_13579_22035	0.023
21.253	4.441	1784	1.258	seq_13579_22039	0.022
22.667	4.908	1784	1.33	seq_13579_22038	0.047
23.524	4.983	1785	1.317	seq_13579_22041	0.028
20.322	4.303	1784	1.206	seq_13579_22042	0.02
21.329	4.519	1785	1.227	seq_13579_22044	0.049
21.223	4.603	1785	1.197	seq_13579_22045	0.01
23.419	4.935	1784	1.326	seq_13579_22047	0.031
23.206	4.859	1784	1.307	seq_13579_22048	0.021
22.92	4.753	1784	1.314	seq_13579_22049	0.015
23.393	4.962	1784	1.278	seq_13579_22043	0.016
24.321	5.173	1785	1.418	seq_13579_22050	0.021
22.103	4.744	1785	1.217	seq_13579_22046	0.026
22.029	4.766	1784	1.313	seq_13579_22051	0.012
21.664	4.608	1784	1.264	seq_13579_22052	0.011
23.17	4.951	1784	1.384	seq_13579_22054	0.028
24.098	5.126	1784	1.418	seq_13579_22053	0.024
22.743	4.97	1785	1.347	seq_13579_22055	0.016
22.909	4.962	1784	1.416	seq_13579_22057	0.032
22.943	4.942	1784	1.362	seq_13579_22059	0.036
20.558	4.437	1784	1.203	seq_13579_22056	0.01
19.947	4.458	1784	1.13	seq_13579_22060	0.005
24.436	5.118	1784	1.365	seq_13579_22061	0.035
19.922	4.412	1784	1.138	seq_13579_22062	0.004
19.725	4.446	1784	1.12	seq_13579_22058	0.007
22.395	4.869	1783	1.331	seq_13579_22064	0.027
23.322	4.935	1784	1.314	seq_13579_22063	0.018
18.546	3.789	1784	1.236	seq_13579_22065	0.002
21.456	4.584	1783	1.21	seq_13579_22067	0.008
24.369	5.216	1783	1.337	seq_13579_22068	0.031
23.348	4.942	1784	1.244	seq_13579_22069	0.024
24.158	5.047	1783	1.317	seq_13579_22071	0.028
20.443	4.191	1784	1.235	seq_13579_22072	0.058
22.349	4.72	1783	1.261	seq_13579_22066	0.033
24.832	5.216	1783	1.351	seq_13579_22073	0.036
24.413	5.194	1783	1.337	seq_13579_22070	0.015
22.879	4.969	1783	1.435	seq_13579_22074	0.022
22.576	4.732	1784	1.178	seq_13579_22075	0.054
21.781	4.642	1783	1.279	seq_13579_22077	0.01
21.936	4.778	1784	1.277	seq_13579_22076	0.009
22.861	4.873	1784	1.237	seq_13579_22078	0.01
21.981	4.605	1784	1.167	seq_13579_22080	0.044
19.637	4.301	1783	1.139	seq_13579_22082	0.008
22.768	4.854	1784	1.303	seq_13579_22083	0.015
22.586	4.924	1783	1.405	seq_13579_22079	0.021
22.299	4.726	1784	1.291	seq_13579_22084	0.028
22.507	4.781	1783	1.324	seq_13579_22085	0.018
24.129	5.075	1784	1.297	seq_13579_22081	0.03
23.917	5.062	1783	1.338	seq_13579_22086	0.029
22.412	4.863	1783	1.309	seq_13579_22087	0.015
17.941	4.129	1783	1.093	seq_13579_22088	0.002
22.681	4.753	1782	1.352	seq_13579_22089	0.058
23.827	5.011	1782	1.399	seq_13579_22091	0.042
24.083	5.108	1782	1.361	seq_13579_22092	0.022
22.97	5.008	1782	1.378	seq_13579_22094	0.019
23.376	4.893	1783	1.251	seq_13579_22095	0.022
22.009	4.715	1782	1.293	seq_13579_22096	0.033
22.755	4.933	1782	1.378	seq_13579_22090	0.02
22.707	4.884	1782	1.338	seq_13579_22097	0.019
23.513	5.007	1782	1.326	seq_13579_22093	0.017
23.315	4.958	1782	1.398	seq_13579_22098	0.03
23.255	4.975	1782	1.256	seq_13579_22099	0.035
23.226	4.965	1783	1.287	seq_13579_22101	0.012
23.088	4.959	1782	1.31	seq_13579_22100	0.014
22.096	4.768	1782	1.32	seq_13579_22102	0.014
21.868	4.868	1783	1.583	seq_13579_22104	0.015
23.333	5.008	1782	1.356	seq_13579_22106	0.026
21.94	4.665	1783	1.275	seq_13579_22103	0.019
22.146	4.758	1782	1.275	seq_13579_22107	0.012
23.709	5.091	1783	1.359	seq_13579_22108	0.017
23.722	5.07	1783	1.384	seq_13579_22110	0.033
21.338	4.609	1783	1.411	seq_13579_22109	0.041
23.101	4.994	1782	1.37	seq_13579_22105	0.02
21.98	4.744	1783	1.291	seq_13579_22111	0.02
21.651	4.749	1782	1.308	seq_13579_22112	0.02
20.867	4.496	1782	1.211	seq_13579_22115	0.008
21.37	4.762	1782	1.336	seq_13579_22114	0.024
22.524	4.791	1782	1.285	seq_13579_22116	0.014
21.701	4.647	1781	1.208	seq_13579_22117	0.009
23.678	4.988	1782	1.401	seq_13579_22113	0.036
21.507	4.533	1782	1.293	seq_13579_22120	0.018
23.316	5.02	1782	1.274	seq_13579_22119	0.023
22.658	4.754	1781	1.275	seq_13579_22118	0.015
22.968	5.103	1782	1.438	seq_13579_22121	0.011
22.922	4.961	1781	1.394	seq_13579_22122	0.022
24.134	5.132	1782	1.344	seq_13579_22123	0.011
21.594	4.681	1782	1.285	seq_13579_22124	0.012
23.204	4.844	1782	1.313	seq_13579_22126	0.019
23.145	4.895	1782	1.279	seq_13579_22127	0.026
22.179	4.763	1782	1.261	seq_13579_22129	0.004
22.909	4.956	1781	1.287	seq_13579_22131	0.027
25.016	5.148	1781	1.383	seq_13579_22125	0.045
24.563	5.241	1781	1.31	seq_13579_22130	0.029
21.457	4.58	1782	1.255	seq_13579_22132	0.015
22.529	4.924	1781	1.344	seq_13579_22133	0.019
21.899	4.744	1782	1.256	seq_13579_22134	0.012
24.049	5.044	1781	1.399	seq_13579_22128	0.031
22.603	4.939	1781	1.435	seq_13579_22135	0.035
22.043	4.667	1781	1.259	seq_13579_22136	0.042
24.778	5.105	1782	1.352	seq_13579_22138	0.016
22.551	4.815	1781	1.249	seq_13579_22139	0.013
21.944	4.731	1781	1.198	seq_13579_22140	0.017
23.559	5.062	1781	1.328	seq_13579_22141	0.015
22.023	4.679	1781	1.241	seq_13579_22137	0.021
23.644	4.871	1782	1.308	seq_13579_22143	0.078
23.264	4.911	1781	1.377	seq_13579_22144	0.033
21.964	4.754	1782	1.364	seq_13579_22142	0.017
22.516	4.856	1781	1.226	seq_13579_22145	0.017
20.918	4.503	1781	1.138	seq_13579_22147	0.024
21.687	4.627	1781	1.282	seq_13579_22146	0.008
23.308	4.998	1781	1.273	seq_13579_22148	0.009
22.755	4.779	1782	1.262	seq_13579_22150	0.022
23.756	5.091	1781	1.404	seq_13579_22151	0.029
23.579	5.111	1781	1.407	seq_13579_22153	0.02
22.389	4.838	1781	1.405	seq_13579_22154	0.019
21.524	4.653	1781	1.244	seq_13579_22149	0.021
21.24	4.706	1780	1.222	seq_13579_22155	0.013
22.918	4.778	1781	1.177	seq_13579_22156	0.037
21.948	4.804	1780	1.306	seq_13579_22157	0.008
24.461	5.163	1781	1.35	seq_13579_22152	0.028
22.46	4.728	1780	1.272	seq_13579_22158	0.016
20.571	4.498	1780	1.228	seq_13579_22160	0.01
22.699	4.748	1781	1.269	seq_13579_22159	0.018
22.425	4.727	1780	1.27	seq_13579_22163	0.016
22.819	4.852	1780	1.306	seq_13579_22162	0.015
22.59	4.816	1780	1.258	seq_13579_22164	0.025
21.899	4.655	1780	1.211	seq_13579_22166	0.034
22.182	4.838	1780	1.329	seq_13579_22161	0.021
22.885	4.953	1780	1.356	seq_13579_22167	0.035
23.62	4.899	1780	1.275	seq_13579_22169	0.042
24.061	5.058	1781	1.378	seq_13579_22168	0.022
21.31	4.638	1780	1.351	seq_13579_22165	0.034
21.334	4.561	1781	1.235	seq_13579_22170	0.013
22.667	4.856	1781	1.272	seq_13579_22171	0.026
22.534	4.758	1780	1.26	seq_13579_22172	0.026
25.781	5.303	1780	1.284	seq_13579_22174	0.029
21.568	4.62	1780	1.198	seq_13579_22175	0.02
21.975	4.759	1780	1.343	seq_13579_22176	0.024
23.131	4.812	1780	1.305	seq_13579_22178	0.02
21.109	4.62	1780	1.26	seq_13579_22173	0.007
21.233	4.599	1780	1.253	seq_13579_22179	0.024
22.011	4.769	1780	1.219	seq_13579_22180	0.013
22.114	4.684	1780	1.281	seq_13579_22177	0.02
20.651	4.353	1781	1.14	seq_13579_22181	0.069
21.726	4.612	1780	1.204	seq_13579_22182	0.029
23.701	5.044	1781	1.358	seq_13579_22183	0.036
23.069	4.962	1780	1.384	seq_13579_22186	0.039
24.179	5.118	1781	1.325	seq_13579_22184	0.008
20.331	4.656	1780	1.286	seq_13579_22187	0.029
21.755	4.731	1780	1.451	seq_13579_22189	0.031
22.35	4.897	1781	1.351	seq_13579_22185	0.017
22.398	4.804	1780	1.396	seq_13579_22190	0.031
20.264	4.587	1780	1.161	seq_13579_22191	0.005
22.635	4.91	1780	1.335	seq_13579_22192	0.022
22.166	4.767	1781	1.439	seq_13579_22188	0.015
23.206	4.924	1780	1.358	seq_13579_22194	0.011
22.822	4.851	1780	1.267	seq_13579_22193	0.031
21.987	4.694	1779	1.278	seq_13579_22195	0.01
23.598	5.058	1779	1.376	seq_13579_22197	0.008
22.178	4.839	1779	1.369	seq_13579_22199	0.026
18.517	4.085	1779	1.109	seq_13579_22201	0.011
18.312	3.932	1780	1.227	seq_13579_22198	0.008
22.985	4.934	1779	1.378	seq_13579_22202	0.028
24.217	5.165	1780	1.349	seq_13579_22196	0.017
22.58	4.835	1779	1.343	seq_13579_22203	0.029
23.951	4.917	1780	1.253	seq_13579_22204	0.034
22.391	4.729	1780	1.269	seq_13579_22200	0.031
22.95	4.847	1779	1.304	seq_13579_22205	0.017
22.293	4.896	1780	1.357	seq_13579_22206	0.02
22.544	4.831	1779	1.385	seq_13579_22207	0.033
22.624	4.849	1779	1.304	seq_13579_22208	0.03
24.388	5.121	1779	1.354	seq_13579_22210	0.034
22.335	4.783	1779	1.249	seq_13579_22211	0.007
23.011	4.974	1780	1.366	seq_13579_22213	0.021
24.074	5.08	1779	1.218	seq_13579_22209	0.031
20.848	4.486	1779	1.181	seq_13579_22214	0.004
23.295	4.966	1780	1.381	seq_13579_22215	0.023
22.482	4.824	1780	1.321	seq_13579_22216	0.007
23.566	5.035	1780	1.271	seq_13579_22212	0.01
21.577	4.653	1779	1.203	seq_13579_22217	0.024
21.117	4.667	1779	1.188	seq_13579_22218	0.016
21.958	4.71	1779	1.194	seq_13579_22219	0.029
22.829	4.937	1779	1.275	seq_13579_22221	0.03
21.661	4.661	1780	1.302	seq_13579_22222	0.009
23.908	5.103	1779	1.451	seq_13579_22225	0.02
22.404	4.763	1779	1.269	seq_13579_22223	0.026
24.175	5.128	1779	1.286	seq_13579_22226	0.017
23.056	4.861	1779	1.348	seq_13579_22220	0.019
24.094	5.148	1780	1.393	seq_13579_22228	0.024
22.277	4.821	1780	1.299	seq_13579_22227	0.01
23.955	5.084	1779	1.388	seq_13579_22224	0.027
21.936	4.647	1780	1.303	seq_13579_22230	0.014
22.833	4.767	1779	1.281	seq_13579_22229	0.023
21.548	4.672	1779	1.282	seq_13579_22231	0.019
22.011	4.784	1780	1.276	seq_13579_22232	0.014
20.203	4.428	1779	1.25	seq_13579_22234	0.005
22.728	4.832	1779	1.203	seq_13579_22235	0.03
23.338	5.056	1779	1.392	seq_13579_22237	0.028
21.963	4.74	1780	1.251	seq_13579_22233	0.008
23.451	4.996	1779	1.399	seq_13579_22238	0.02
23.729	5.089	1779	1.32	seq_13579_22239	0.022
21.437	4.684	1779	1.239	seq_13579_22240	0.011
22.775	4.856	1779	1.301	seq_13579_22236	0.016
21.113	4.63	1778	1.217	seq_13579_22242	0.01
23.771	4.995	1778	1.385	seq_13579_22241	0.055
23.16	4.933	1778	1.268	seq_13579_22243	0.007
24.014	4.967	1778	1.314	seq_13579_22245	0.054
22.63	4.89	1778	1.23	seq_13579_22246	0.016
22.083	4.741	1779	1.301	seq_13579_22247	0.01
24.021	5.109	1778	1.417	seq_13579_22249	0.027
23.626	4.981	1778	1.313	seq_13579_22250	0.033
22.742	5.014	1779	1.342	seq_13579_22244	0.019
23.096	4.912	1778	1.312	seq_13579_22251	0.022
21.879	4.671	1778	1.269	seq_13579_22248	0.009
22.695	4.884	1778	1.388	seq_13579_22252	0.038
22.45	4.785	1779	1.266	seq_13579_22254	0.005
22.913	4.907	1778	1.279	seq_13579_22253	0.015
22.908	4.894	1778	1.296	seq_13579_22255	0.018
22.119	4.782	1778	1.331	seq_13579_22256	0.034
22.546	4.739	1778	1.298	seq_13579_22258	0.019
24.024	5.117	1778	1.415	seq_13579_22260	0.026
