pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.0497	0.0503	0.0488	0.05	0.0496	0.0486	0.0508	0.0509	0.0502	0.0492	0.0495	0.0547	0.0493	0.0496	0.0489	0.0506	0.0503	0.0479	0.0487	0.0525	seq_45132_14876
0.0516	0.0499	0.0509	0.0497	0.0482	0.0476	0.0503	0.0492	0.0494	0.0488	0.0509	0.0496	0.0492	0.0528	0.0493	0.0517	0.0509	0.0509	0.0487	0.0505	seq_45132_14878
0.0508	0.0506	0.0504	0.0499	0.0492	0.0489	0.0511	0.0504	0.0502	0.0492	0.0485	0.0491	0.0492	0.0512	0.0505	0.049	0.0504	0.0495	0.0512	0.0506	seq_45132_14879
0.0504	0.0492	0.0496	0.0473	0.0483	0.0499	0.0512	0.0506	0.0498	0.05	0.0498	0.0497	0.0507	0.0502	0.0511	0.05	0.0509	0.0512	0.05	0.05	seq_45132_14877
0.0474	0.0508	0.0498	0.0473	0.0523	0.05	0.0515	0.0486	0.0497	0.0506	0.05	0.0541	0.0509	0.049	0.049	0.0526	0.0525	0.0486	0.0474	0.048	seq_45132_14880
0.0499	0.0491	0.051	0.0492	0.05	0.0509	0.0515	0.0503	0.0488	0.0486	0.0496	0.0518	0.0486	0.0492	0.0496	0.0501	0.0513	0.0507	0.0492	0.0504	seq_45132_14881
0.0521	0.0499	0.0507	0.0512	0.0489	0.0483	0.049	0.0497	0.0496	0.0494	0.0511	0.049	0.0499	0.0509	0.0525	0.0498	0.0502	0.0488	0.0494	0.0497	seq_45132_14883
0.0517	0.0488	0.0494	0.0499	0.049	0.0504	0.0481	0.0514	0.0505	0.0481	0.0508	0.0532	0.0505	0.049	0.049	0.0507	0.0506	0.0492	0.0501	0.0497	seq_45132_14882
0.0515	0.0505	0.0498	0.049	0.0485	0.0504	0.0499	0.0486	0.0501	0.0492	0.0505	0.0503	0.0504	0.0512	0.0504	0.0513	0.0479	0.0505	0.0508	0.0493	seq_45132_14884
0.0509	0.0491	0.0508	0.0497	0.0474	0.0513	0.0491	0.0491	0.0498	0.0488	0.0497	0.0487	0.0483	0.0529	0.0507	0.0508	0.0504	0.0513	0.0508	0.0504	seq_45132_14885
0.0506	0.0504	0.05	0.0483	0.0514	0.0497	0.0472	0.05	0.0463	0.0473	0.0499	0.0462	0.0524	0.0515	0.0537	0.0516	0.0508	0.0498	0.051	0.0519	seq_45132_14886
0.0524	0.0506	0.049	0.0491	0.0501	0.0502	0.0483	0.0496	0.0508	0.049	0.0485	0.0551	0.0511	0.0484	0.0487	0.0513	0.0496	0.0506	0.0486	0.049	seq_45132_14887
0.0537	0.0496	0.0495	0.0491	0.0511	0.0487	0.0514	0.0488	0.0491	0.0503	0.0506	0.0489	0.05	0.051	0.0507	0.05	0.0498	0.0487	0.0504	0.0485	seq_45132_14888
0.0524	0.0496	0.0504	0.0497	0.0493	0.0509	0.0486	0.0501	0.051	0.0489	0.0505	0.0503	0.0504	0.0505	0.051	0.0504	0.0486	0.0498	0.0479	0.0496	seq_45132_14889
0.0511	0.0494	0.0499	0.0485	0.0495	0.0503	0.0501	0.0503	0.0501	0.0513	0.0499	0.0498	0.0496	0.0502	0.0514	0.049	0.0497	0.0503	0.0495	0.0501	seq_45132_14891
0.0503	0.0502	0.0487	0.0512	0.051	0.0497	0.0503	0.0484	0.0493	0.0503	0.0503	0.0494	0.0507	0.0499	0.052	0.0494	0.05	0.05	0.0497	0.0493	seq_45132_14890
0.0518	0.0498	0.0485	0.0504	0.0501	0.049	0.0487	0.0495	0.0493	0.0486	0.0497	0.0504	0.0505	0.0501	0.0518	0.0509	0.0503	0.0507	0.0505	0.0493	seq_45132_14892
0.0515	0.0498	0.0505	0.048	0.0503	0.0511	0.0486	0.0495	0.0496	0.0494	0.0499	0.0511	0.0497	0.0506	0.0505	0.0492	0.0503	0.0499	0.0501	0.0504	seq_45132_14893
0.0506	0.0506	0.0498	0.0495	0.0473	0.0511	0.0494	0.0487	0.0497	0.0492	0.0509	0.0505	0.0502	0.051	0.0508	0.0501	0.05	0.0502	0.0493	0.0511	seq_45132_14894
0.052	0.0491	0.0504	0.0498	0.0501	0.0508	0.0496	0.0494	0.0506	0.0491	0.051	0.0506	0.0508	0.0493	0.0508	0.0499	0.0499	0.0495	0.0489	0.0485	seq_45132_14895
0.0464	0.0506	0.0504	0.0491	0.0517	0.0497	0.0511	0.0509	0.0507	0.0507	0.0495	0.0502	0.0509	0.0483	0.05	0.0514	0.0505	0.0489	0.05	0.049	seq_45132_14896
0.0527	0.0509	0.0504	0.0497	0.049	0.0516	0.0494	0.0491	0.0511	0.0483	0.0515	0.0509	0.0497	0.0497	0.0501	0.0499	0.0484	0.0512	0.0478	0.0485	seq_45132_14897
0.0503	0.0501	0.0488	0.0508	0.0504	0.0478	0.0498	0.0507	0.0493	0.0509	0.0479	0.0533	0.0515	0.0479	0.0495	0.0522	0.0511	0.0492	0.0478	0.0508	seq_45132_14898
0.0504	0.0497	0.05	0.0493	0.0517	0.0491	0.0493	0.0494	0.0488	0.0507	0.0492	0.0487	0.0495	0.0515	0.0487	0.0501	0.0501	0.0521	0.0502	0.0513	seq_45132_14899
0.0514	0.0488	0.0488	0.0505	0.0509	0.0499	0.0493	0.0508	0.0507	0.0495	0.0498	0.0543	0.0496	0.0468	0.0485	0.0518	0.0501	0.0468	0.05	0.0515	seq_45132_14900
0.0519	0.0497	0.0491	0.0498	0.0488	0.0495	0.0495	0.0508	0.0491	0.0507	0.0497	0.0561	0.0496	0.0483	0.0481	0.0506	0.0514	0.0469	0.0494	0.051	seq_45132_14901
0.0529	0.0498	0.0497	0.0498	0.05	0.0499	0.0499	0.0501	0.0507	0.0488	0.0512	0.0503	0.0499	0.0495	0.0503	0.05	0.0498	0.0501	0.0488	0.0486	seq_45132_14902
0.0527	0.0501	0.0512	0.0465	0.0506	0.0488	0.0476	0.0506	0.0496	0.0495	0.0506	0.0467	0.0496	0.05	0.0518	0.0519	0.0503	0.0512	0.0501	0.0507	seq_45132_14903
0.053	0.0504	0.0494	0.0507	0.0501	0.0503	0.049	0.0498	0.0509	0.0491	0.0511	0.0501	0.05	0.0495	0.0501	0.0507	0.0486	0.05	0.0477	0.0496	seq_45132_14904
0.0513	0.0493	0.0489	0.049	0.05	0.0498	0.0501	0.0499	0.0499	0.0489	0.0517	0.0527	0.0505	0.0487	0.0498	0.0495	0.0508	0.0494	0.0493	0.0501	seq_45132_14906
0.0503	0.0505	0.0502	0.05	0.0489	0.0518	0.0492	0.0485	0.0496	0.05	0.0492	0.0512	0.0505	0.05	0.0497	0.0499	0.0508	0.0519	0.0492	0.0485	seq_45132_14905
0.05	0.0493	0.0496	0.0502	0.0502	0.0496	0.0483	0.0503	0.0495	0.0502	0.0516	0.0545	0.0492	0.0493	0.0478	0.0504	0.0517	0.048	0.0494	0.0509	seq_45132_14907
0.0516	0.0495	0.0489	0.051	0.0488	0.0503	0.0497	0.0509	0.049	0.0492	0.0496	0.0498	0.0496	0.0514	0.0513	0.05	0.0494	0.0496	0.0507	0.0497	seq_45132_14908
0.0503	0.0514	0.0473	0.0522	0.0502	0.0525	0.0506	0.0499	0.0515	0.0464	0.0496	0.052	0.0484	0.0524	0.0487	0.0507	0.0475	0.0449	0.0527	0.0508	seq_45132_14912
0.053	0.0499	0.0503	0.0477	0.0489	0.0489	0.0491	0.0498	0.0501	0.0479	0.0491	0.0522	0.0506	0.0495	0.0515	0.0508	0.0513	0.0488	0.0513	0.0493	seq_45132_14909
0.052	0.0504	0.0497	0.0491	0.0484	0.0509	0.0483	0.051	0.0502	0.0507	0.049	0.0481	0.0501	0.0508	0.0501	0.0519	0.0509	0.0492	0.0495	0.0496	seq_45132_14913
0.0504	0.0499	0.0493	0.0507	0.0509	0.0485	0.0492	0.0495	0.0507	0.0493	0.0507	0.0526	0.0494	0.0497	0.0505	0.0511	0.05	0.0481	0.0491	0.0506	seq_45132_14911
0.0525	0.0476	0.0488	0.0506	0.0512	0.0488	0.0504	0.05	0.0511	0.0491	0.0485	0.0489	0.0502	0.051	0.0502	0.0495	0.0512	0.0499	0.0499	0.0505	seq_45132_14914
0.0511	0.0486	0.0513	0.0428	0.0518	0.0494	0.0538	0.0507	0.0505	0.0449	0.0507	0.0484	0.0498	0.0578	0.0503	0.0512	0.0433	0.051	0.0487	0.0537	seq_45132_14915
0.0507	0.0494	0.0498	0.0516	0.0482	0.0482	0.0491	0.0504	0.0505	0.0488	0.051	0.0518	0.0506	0.0516	0.0495	0.0506	0.0501	0.0499	0.0487	0.0495	seq_45132_14910
0.0519	0.0488	0.0497	0.048	0.0491	0.049	0.0492	0.05	0.051	0.0516	0.0502	0.0495	0.0502	0.0517	0.0506	0.0506	0.0499	0.0503	0.0497	0.049	seq_45132_14916
0.0536	0.0502	0.0499	0.0497	0.0481	0.049	0.0498	0.0502	0.0506	0.0499	0.0492	0.0476	0.0494	0.0524	0.0498	0.0509	0.0502	0.0507	0.0497	0.0491	seq_45132_14918
0.0523	0.0485	0.0495	0.0506	0.0489	0.049	0.0491	0.0507	0.05	0.0508	0.0499	0.0497	0.0498	0.0512	0.0485	0.0522	0.0492	0.0502	0.0493	0.0506	seq_45132_14919
0.0512	0.0483	0.0508	0.0513	0.0498	0.0505	0.0497	0.0495	0.051	0.049	0.0493	0.0493	0.0497	0.0507	0.052	0.0496	0.0497	0.0492	0.049	0.0505	seq_45132_14917
0.0534	0.0495	0.0499	0.0487	0.0499	0.0486	0.0502	0.0497	0.0502	0.0476	0.0508	0.0491	0.0499	0.0513	0.0502	0.0515	0.049	0.0496	0.0491	0.0518	seq_45132_14920
0.052	0.05	0.0501	0.0494	0.0507	0.0496	0.0499	0.0491	0.0504	0.0491	0.0501	0.0497	0.0495	0.0509	0.0497	0.0505	0.0489	0.0497	0.049	0.0515	seq_45132_14921
0.0508	0.0496	0.0494	0.0487	0.0501	0.0503	0.0511	0.0495	0.0497	0.0487	0.0484	0.051	0.0509	0.051	0.0499	0.0492	0.0509	0.0512	0.049	0.0505	seq_45132_14922
0.052	0.0482	0.0515	0.0475	0.0479	0.05	0.0481	0.0518	0.0502	0.047	0.0484	0.0512	0.0498	0.0516	0.0545	0.0496	0.0512	0.0469	0.0493	0.0532	seq_45132_14923
0.0499	0.0504	0.049	0.0492	0.0498	0.0499	0.0509	0.0492	0.0503	0.0502	0.051	0.0487	0.0486	0.0527	0.0503	0.0501	0.0491	0.0498	0.0507	0.0503	seq_45132_14924
0.053	0.0502	0.0499	0.0482	0.0491	0.0493	0.0491	0.0489	0.0498	0.0502	0.0494	0.0508	0.0489	0.0504	0.0525	0.0501	0.0498	0.0507	0.0497	0.05	seq_45132_14925
0.0531	0.0498	0.0479	0.051	0.0496	0.0495	0.0491	0.0484	0.05	0.0502	0.0502	0.0501	0.049	0.0523	0.0507	0.0502	0.051	0.0497	0.0485	0.0496	seq_45132_14926
0.0513	0.0501	0.0489	0.0489	0.0501	0.0505	0.049	0.0502	0.05	0.0505	0.0493	0.052	0.0495	0.0511	0.0512	0.0488	0.0502	0.0495	0.049	0.0499	seq_45132_14927
0.0511	0.0505	0.0489	0.0487	0.0513	0.0501	0.0498	0.0501	0.0499	0.0496	0.0511	0.0524	0.0505	0.0493	0.0478	0.0509	0.0498	0.0484	0.0491	0.0506	seq_45132_14929
0.0531	0.05	0.05	0.0484	0.0488	0.0495	0.0493	0.0487	0.0496	0.0504	0.0495	0.0506	0.049	0.0502	0.0525	0.0499	0.0498	0.0508	0.05	0.0499	seq_45132_14928
0.0488	0.0499	0.0481	0.0498	0.0512	0.052	0.0491	0.0496	0.0506	0.0507	0.0503	0.0531	0.0487	0.0494	0.0482	0.0488	0.052	0.0503	0.0493	0.05	seq_45132_14930
0.0538	0.049	0.0499	0.0499	0.0487	0.0497	0.0483	0.0502	0.0487	0.0508	0.0488	0.0492	0.0514	0.0514	0.0487	0.0514	0.0504	0.0494	0.05	0.0502	seq_45132_14931
0.0529	0.0478	0.0516	0.0489	0.0498	0.0484	0.0496	0.0489	0.0496	0.0496	0.0498	0.0484	0.0505	0.0521	0.0491	0.0504	0.0497	0.0511	0.0508	0.051	seq_45132_14932
0.0525	0.049	0.0494	0.0491	0.0499	0.0504	0.0493	0.0498	0.0486	0.0507	0.0483	0.0491	0.0504	0.0508	0.0499	0.0518	0.0507	0.0502	0.0511	0.0488	seq_45132_14933
0.0538	0.0496	0.0496	0.0493	0.0489	0.0498	0.0486	0.0491	0.0498	0.0495	0.0496	0.0496	0.0516	0.0495	0.0527	0.0496	0.0502	0.0505	0.0493	0.0495	seq_45132_14934
0.0507	0.0515	0.0514	0.0494	0.049	0.0489	0.0494	0.0491	0.0501	0.0487	0.0497	0.0529	0.0492	0.051	0.0502	0.0506	0.0493	0.0499	0.0493	0.0498	seq_45132_14935
0.0516	0.0487	0.0508	0.0489	0.0492	0.0493	0.0491	0.0492	0.0507	0.0505	0.0511	0.0497	0.0501	0.051	0.0503	0.0503	0.0493	0.0496	0.0509	0.0498	seq_45132_14936
0.0504	0.0483	0.0496	0.0503	0.0495	0.0506	0.0498	0.0493	0.0503	0.0505	0.0494	0.0505	0.0493	0.0512	0.0506	0.0498	0.0496	0.0501	0.0503	0.0506	seq_45132_14937
0.0532	0.0508	0.0482	0.05	0.049	0.0499	0.0512	0.0491	0.0493	0.0502	0.0517	0.0496	0.0484	0.0508	0.0498	0.0511	0.0512	0.0492	0.0488	0.0485	seq_45132_14938
0.0527	0.0501	0.0511	0.0492	0.0512	0.0503	0.0497	0.0486	0.0492	0.049	0.0495	0.0482	0.0492	0.0533	0.0492	0.0515	0.0488	0.0496	0.0506	0.0489	seq_45132_14939
0.0518	0.0503	0.0487	0.0493	0.0502	0.0503	0.0509	0.0498	0.0479	0.0508	0.0493	0.0495	0.0501	0.0511	0.0498	0.051	0.0504	0.0491	0.0494	0.0507	seq_45132_14940
0.0481	0.051	0.051	0.0496	0.0497	0.0496	0.0486	0.0507	0.0497	0.0506	0.05	0.0508	0.0502	0.0512	0.0501	0.0481	0.0492	0.0499	0.0518	0.0502	seq_45132_14941
0.0503	0.0502	0.0513	0.048	0.0499	0.0496	0.0497	0.0505	0.0496	0.0491	0.0493	0.0517	0.0489	0.0507	0.0499	0.0509	0.0493	0.0493	0.0507	0.0511	seq_45132_14942
0.0528	0.0505	0.0503	0.05	0.0477	0.0499	0.0486	0.0504	0.0495	0.0488	0.0511	0.0498	0.0496	0.0505	0.0502	0.0505	0.0491	0.0499	0.0513	0.0495	seq_45132_14943
0.0498	0.0517	0.05	0.0493	0.0505	0.0497	0.0496	0.0493	0.0501	0.0504	0.0503	0.0508	0.0499	0.0507	0.0497	0.0506	0.0503	0.0491	0.0485	0.0497	seq_45132_14945
0.0503	0.0488	0.05	0.0493	0.0498	0.05	0.0506	0.0497	0.0501	0.0509	0.0487	0.0539	0.0496	0.0494	0.048	0.0511	0.0518	0.0489	0.0502	0.049	seq_45132_14944
0.0515	0.051	0.0491	0.0505	0.0495	0.0495	0.05	0.0513	0.0499	0.0505	0.0498	0.0522	0.0514	0.0493	0.0499	0.049	0.0498	0.0489	0.0487	0.0483	seq_45132_14946
0.052	0.049	0.0483	0.0512	0.0474	0.0494	0.0501	0.0506	0.0498	0.0485	0.0496	0.05	0.0488	0.0524	0.0529	0.0496	0.0508	0.0502	0.0496	0.0499	seq_45132_14947
0.0519	0.0498	0.0494	0.0507	0.0487	0.0489	0.0492	0.051	0.0498	0.049	0.0498	0.0514	0.0515	0.0494	0.0503	0.0513	0.0496	0.0488	0.0507	0.0486	seq_45132_14948
0.0513	0.049	0.0485	0.0508	0.0495	0.0503	0.0502	0.0486	0.0487	0.0494	0.0503	0.0493	0.0493	0.0514	0.0489	0.0505	0.0527	0.0509	0.0512	0.0492	seq_45132_14950
0.0514	0.0488	0.0485	0.0505	0.0514	0.0483	0.0493	0.0492	0.0499	0.0497	0.0479	0.0519	0.0492	0.0508	0.0491	0.0507	0.051	0.0496	0.0502	0.0525	seq_45132_14949
0.0519	0.0485	0.0497	0.05	0.051	0.0496	0.0502	0.0486	0.0503	0.0488	0.0485	0.051	0.0496	0.0495	0.0515	0.0511	0.0506	0.0488	0.0503	0.0505	seq_45132_14951
0.0492	0.0493	0.0501	0.0492	0.0494	0.0501	0.0499	0.0502	0.0493	0.0499	0.0509	0.0498	0.0493	0.0492	0.0521	0.052	0.0507	0.0504	0.0484	0.0507	seq_45132_14952
0.0513	0.0497	0.0508	0.051	0.0494	0.0496	0.0498	0.0497	0.0499	0.0499	0.0499	0.052	0.0494	0.0491	0.0494	0.0502	0.0489	0.0506	0.0496	0.0497	seq_45132_14954
0.0509	0.051	0.0491	0.0501	0.0491	0.0503	0.0505	0.0497	0.0506	0.0502	0.0532	0.0532	0.0497	0.0482	0.0475	0.0509	0.0505	0.0487	0.048	0.0487	seq_45132_14953
0.051	0.0501	0.0498	0.0483	0.0502	0.0492	0.0491	0.0501	0.05	0.0498	0.05	0.0492	0.0501	0.0518	0.0513	0.0493	0.0516	0.0507	0.0503	0.0484	seq_45132_14955
0.0523	0.0491	0.049	0.0507	0.0498	0.0497	0.0507	0.0483	0.0496	0.0488	0.05	0.0488	0.0495	0.0519	0.0508	0.0509	0.0505	0.0502	0.0491	0.0503	seq_45132_14956
0.0519	0.0498	0.0496	0.0501	0.0507	0.0508	0.0493	0.0494	0.0498	0.0493	0.051	0.0506	0.0502	0.0497	0.0499	0.0497	0.0496	0.0501	0.0493	0.049	seq_45132_14957
0.0517	0.0497	0.0494	0.049	0.0502	0.0494	0.0485	0.0492	0.0494	0.0512	0.0489	0.0503	0.0512	0.0527	0.0524	0.0505	0.0482	0.0482	0.0498	0.05	seq_45132_14958
0.0508	0.05	0.0508	0.048	0.0487	0.0469	0.0479	0.0471	0.0492	0.0509	0.0493	0.0485	0.0523	0.0512	0.0528	0.0486	0.052	0.0536	0.0518	0.0498	seq_45132_14959
0.0495	0.0511	0.05	0.0477	0.05	0.0502	0.0493	0.0498	0.0489	0.0509	0.0498	0.0509	0.0502	0.051	0.049	0.0514	0.0507	0.0509	0.0503	0.0487	seq_45132_14960
0.0512	0.0505	0.0505	0.0504	0.0498	0.0506	0.0476	0.0494	0.0514	0.0501	0.0493	0.0521	0.0515	0.0489	0.0488	0.0514	0.049	0.0477	0.0493	0.0506	seq_45132_14961
0.0506	0.0504	0.0507	0.0505	0.0494	0.0496	0.0496	0.05	0.0506	0.0499	0.0497	0.0501	0.048	0.0508	0.0503	0.0504	0.0504	0.0502	0.0495	0.0492	seq_45132_14962
0.0516	0.0501	0.05	0.0499	0.0513	0.0494	0.0506	0.0492	0.0503	0.049	0.0503	0.0513	0.0494	0.0505	0.051	0.0486	0.0491	0.0505	0.0484	0.0494	seq_45132_14963
0.0506	0.0508	0.0478	0.0499	0.0491	0.0505	0.0498	0.0501	0.0489	0.0506	0.05	0.0506	0.0501	0.0507	0.0491	0.0508	0.0504	0.0498	0.0501	0.0504	seq_45132_14964
0.0515	0.0491	0.0491	0.0497	0.0523	0.05	0.0487	0.0498	0.0501	0.0494	0.0507	0.0496	0.0494	0.0488	0.0499	0.0509	0.0499	0.0498	0.0516	0.0497	seq_45132_14965
0.0511	0.0491	0.0504	0.0502	0.0485	0.05	0.0491	0.0502	0.049	0.0502	0.0499	0.0497	0.0496	0.0507	0.0517	0.0494	0.0491	0.0511	0.0499	0.0511	seq_45132_14966
0.0506	0.0491	0.0512	0.05	0.0496	0.0493	0.0498	0.0503	0.0501	0.0496	0.0496	0.0488	0.0491	0.0507	0.0494	0.0515	0.0497	0.0506	0.0506	0.0502	seq_45132_14967
0.0508	0.0498	0.049	0.0505	0.0495	0.0492	0.0502	0.0516	0.0506	0.0501	0.0494	0.0485	0.049	0.0514	0.0509	0.0514	0.049	0.0508	0.0483	0.05	seq_45132_14968
0.0513	0.0497	0.0506	0.05	0.0504	0.0496	0.0513	0.0483	0.0517	0.0494	0.0497	0.0497	0.0502	0.0505	0.0495	0.0506	0.0507	0.0495	0.0491	0.0485	seq_45132_14969
0.0527	0.0494	0.0496	0.0501	0.0506	0.0494	0.05	0.0506	0.0493	0.0491	0.0502	0.0491	0.049	0.0507	0.0494	0.0511	0.05	0.0511	0.0473	0.0512	seq_45132_14970
0.0504	0.0503	0.0498	0.0495	0.0493	0.0505	0.0516	0.0493	0.0516	0.0502	0.0507	0.0488	0.0497	0.0504	0.0498	0.0485	0.051	0.0495	0.048	0.0509	seq_45132_14971
0.0497	0.0492	0.0489	0.0514	0.0515	0.0486	0.0501	0.0494	0.0496	0.0505	0.0506	0.0535	0.0498	0.0502	0.0478	0.0498	0.0499	0.0493	0.0503	0.0499	seq_45132_14972
0.0501	0.0491	0.0501	0.049	0.0491	0.048	0.0505	0.0489	0.0495	0.0497	0.0499	0.0527	0.0489	0.0513	0.0494	0.0525	0.0503	0.0509	0.0497	0.0505	seq_45132_14973
0.0492	0.0512	0.0488	0.0489	0.0499	0.0487	0.0488	0.0505	0.0499	0.0486	0.0505	0.0548	0.0489	0.0493	0.0492	0.0522	0.0502	0.0478	0.0505	0.052	seq_45132_14975
0.053	0.0496	0.0487	0.0503	0.0492	0.0479	0.05	0.0498	0.0505	0.0496	0.0494	0.05	0.0499	0.0503	0.0508	0.0508	0.0497	0.0489	0.0499	0.0519	seq_45132_14974
0.0519	0.0499	0.0501	0.0496	0.0505	0.0509	0.049	0.0495	0.0502	0.0494	0.0512	0.0506	0.0498	0.0499	0.0499	0.0497	0.0497	0.0502	0.0493	0.0489	seq_45132_14976
0.0509	0.0479	0.0483	0.0522	0.0493	0.0476	0.0511	0.0505	0.0496	0.0495	0.0511	0.0527	0.0501	0.0486	0.0484	0.0524	0.0505	0.0469	0.051	0.0513	seq_45132_14977
0.0506	0.0492	0.0499	0.0501	0.0481	0.0497	0.0516	0.0494	0.049	0.0505	0.0497	0.0524	0.0501	0.051	0.0489	0.0505	0.0502	0.0491	0.0502	0.0498	seq_45132_14978
0.0498	0.0487	0.0479	0.0491	0.051	0.0523	0.0506	0.051	0.0507	0.0496	0.05	0.0481	0.0496	0.0482	0.0518	0.0524	0.0512	0.0501	0.0502	0.048	seq_45132_14979
0.0513	0.0493	0.0493	0.051	0.0486	0.0498	0.0509	0.0507	0.0486	0.0489	0.0494	0.0477	0.0491	0.054	0.052	0.0523	0.0506	0.0504	0.0491	0.0471	seq_45132_14981
0.05	0.0484	0.0506	0.0495	0.0489	0.0499	0.0493	0.0492	0.0508	0.0499	0.0497	0.0491	0.0486	0.0513	0.0516	0.0499	0.0513	0.0508	0.0489	0.0524	seq_45132_14982
0.0519	0.0485	0.0486	0.0502	0.0498	0.0498	0.0513	0.0487	0.0501	0.0497	0.0487	0.0522	0.0493	0.0486	0.0526	0.0491	0.0496	0.0505	0.05	0.0508	seq_45132_14980
0.0519	0.0501	0.049	0.0487	0.0504	0.0502	0.0517	0.0491	0.0505	0.0506	0.0497	0.0502	0.0491	0.0517	0.05	0.0487	0.0499	0.0504	0.0492	0.0488	seq_45132_14983
0.0513	0.0498	0.0498	0.0503	0.0512	0.0503	0.0502	0.0493	0.0497	0.0486	0.0492	0.0502	0.0492	0.0501	0.0507	0.0501	0.0516	0.0488	0.0511	0.0486	seq_45132_14984
0.0502	0.0495	0.0503	0.0498	0.0487	0.0492	0.0494	0.0509	0.0498	0.0494	0.0486	0.0478	0.0476	0.0523	0.0523	0.0527	0.0495	0.0518	0.0496	0.0506	seq_45132_14988
0.0527	0.0484	0.0502	0.0476	0.0497	0.0499	0.0492	0.051	0.0495	0.0506	0.0499	0.0503	0.0485	0.0523	0.0507	0.0495	0.0512	0.05	0.0483	0.0502	seq_45132_14985
0.052	0.0488	0.0501	0.0499	0.0507	0.0517	0.0487	0.0492	0.0495	0.0501	0.0471	0.0476	0.0502	0.0511	0.0504	0.0513	0.0497	0.052	0.0501	0.0495	seq_45132_14986
0.0523	0.0506	0.0505	0.0491	0.0487	0.0504	0.0507	0.0505	0.0491	0.0489	0.0498	0.0497	0.0503	0.0499	0.052	0.0494	0.0497	0.0486	0.0509	0.049	seq_45132_14989
0.0515	0.0498	0.0498	0.0519	0.0483	0.0487	0.0501	0.05	0.0495	0.0491	0.0501	0.0513	0.0495	0.0512	0.049	0.0508	0.0499	0.0498	0.0508	0.0489	seq_45132_14987
0.0513	0.0508	0.0494	0.0502	0.0506	0.049	0.0495	0.0487	0.05	0.0504	0.0502	0.0506	0.0493	0.0515	0.0511	0.0491	0.0509	0.0496	0.0493	0.0486	seq_45132_14990
0.0545	0.0487	0.0516	0.0491	0.0487	0.0505	0.0493	0.0504	0.0501	0.05	0.0497	0.0483	0.0485	0.0524	0.0501	0.0508	0.0495	0.0501	0.049	0.0488	seq_45132_14991
0.0531	0.0494	0.0507	0.051	0.0498	0.048	0.0504	0.0498	0.0488	0.0484	0.0483	0.0512	0.0495	0.0512	0.0486	0.0512	0.0507	0.0488	0.0511	0.0502	seq_45132_14993
0.0505	0.0495	0.0504	0.0512	0.0486	0.0485	0.0501	0.0494	0.0485	0.0492	0.0497	0.0501	0.05	0.0505	0.0501	0.0506	0.0514	0.0511	0.0506	0.05	seq_45132_14992
0.0491	0.0494	0.0508	0.0502	0.0489	0.0513	0.0508	0.0493	0.0479	0.0496	0.0508	0.0539	0.0505	0.0518	0.0474	0.0498	0.051	0.0497	0.0488	0.0491	seq_45132_14996
0.0506	0.0509	0.0501	0.0487	0.0501	0.0498	0.0487	0.0495	0.0489	0.0498	0.0499	0.0522	0.049	0.0505	0.0503	0.05	0.0505	0.05	0.0507	0.0499	seq_45132_14994
0.0531	0.0486	0.0496	0.0495	0.0504	0.0508	0.0505	0.0503	0.0493	0.0488	0.0504	0.0497	0.0486	0.05	0.0525	0.0488	0.0497	0.0498	0.0498	0.0498	seq_45132_14997
0.0513	0.0499	0.0486	0.0506	0.0511	0.0495	0.0491	0.0507	0.0489	0.0491	0.0502	0.0537	0.051	0.0495	0.0468	0.0506	0.0511	0.0482	0.0494	0.0509	seq_45132_14995
0.0513	0.0499	0.0497	0.0496	0.0483	0.0512	0.0493	0.0492	0.0512	0.0502	0.0495	0.0486	0.0497	0.0511	0.0514	0.05	0.0513	0.0496	0.0496	0.0493	seq_45132_14998
0.0508	0.0497	0.0501	0.0483	0.0499	0.0501	0.0501	0.0495	0.05	0.0502	0.0503	0.0522	0.0494	0.0491	0.0507	0.0492	0.0502	0.0507	0.0494	0.0501	seq_45132_14999
0.0495	0.0503	0.0497	0.0507	0.0499	0.0504	0.0491	0.0486	0.0501	0.0512	0.0503	0.0494	0.0503	0.0499	0.0521	0.0487	0.0506	0.0504	0.0493	0.0493	seq_45132_15000
0.0517	0.0502	0.0474	0.0507	0.0503	0.0499	0.05	0.0489	0.0492	0.05	0.0508	0.0521	0.0499	0.0492	0.0518	0.0506	0.0514	0.0478	0.0483	0.0496	seq_45132_15002
0.0518	0.05	0.0494	0.0502	0.0506	0.0492	0.0494	0.0489	0.0492	0.0493	0.0484	0.0546	0.0496	0.0494	0.048	0.0516	0.0517	0.0479	0.0496	0.0512	seq_45132_15001
0.0512	0.0494	0.0487	0.051	0.0495	0.0502	0.0508	0.0483	0.0495	0.0506	0.0497	0.0503	0.0492	0.0481	0.0503	0.0503	0.0509	0.0487	0.052	0.0514	seq_45132_15003
